model_no	func_type	model
904	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1599930368, 76, 1]
905	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1599930368, 93, 1]
906	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1599012864, 76, 1]
907	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1599012864, 93, 1]
908	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1599037199, 76, 1]
909	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1599037199, 93, 1]
910	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1593859328, 76, 1]
911	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1593859328, 93, 1]
912	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1330597647, 76, 1]
913	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1330597647, 93, 1]
914	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1599016719, 76, 1]
915	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1599016719, 93, 1]
916	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1594838799, 76, 1]
917	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1594838799, 93, 1]
918	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1326386959, 76, 1]
919	all_scNCF	[59, 128, 32768, 1, 791621391, 1, 1, 1326386959, 93, 1]
920	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275068416, 76, 1]
921	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275068416, 93, 1]
922	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275071488, 76, 1]
923	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275071488, 93, 1]
924	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1325400064, 76, 1]
925	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1325400064, 93, 1]
926	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1279524864, 76, 1]
927	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1279524864, 93, 1]
928	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1560281088, 76, 1]
929	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1560281088, 93, 1]
930	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275085824, 76, 1]
931	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275085824, 93, 1]
932	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275854848, 76, 1]
933	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275854848, 93, 1]
934	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1565851648, 76, 1]
935	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1565851648, 93, 1]
936	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1326383104, 76, 1]
937	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1326383104, 93, 1]
938	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1325403904, 76, 1]
939	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1325403904, 93, 1]
940	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1560302848, 76, 1]
941	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1560302848, 93, 1]
942	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275857932, 76, 1]
943	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1275857932, 93, 1]
944	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1593855744, 76, 1]
945	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1593855744, 93, 1]
946	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1600081679, 76, 1]
947	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1600081679, 93, 1]
948	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1280068620, 76, 1]
949	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1280068620, 93, 1]
950	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1599930368, 76, 1]
951	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1599930368, 93, 1]
952	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1599012864, 76, 1]
953	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1599012864, 93, 1]
954	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1599037199, 76, 1]
955	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1599037199, 93, 1]
956	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1593859328, 76, 1]
957	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1593859328, 93, 1]
958	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1330597647, 76, 1]
959	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1330597647, 93, 1]
960	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1599016719, 76, 1]
961	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1599016719, 93, 1]
962	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1594838799, 76, 1]
963	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1594838799, 93, 1]
964	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1326386959, 76, 1]
965	all_scNCF	[59, 128, 32768, 1, 1060048655, 1, 1, 1326386959, 93, 1]
966	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275068416, 76, 1]
967	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275068416, 93, 1]
968	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275071488, 76, 1]
969	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275071488, 93, 1]
970	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1325400064, 76, 1]
971	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1325400064, 93, 1]
972	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1279524864, 76, 1]
973	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1279524864, 93, 1]
974	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1560281088, 76, 1]
975	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1560281088, 93, 1]
976	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275085824, 76, 1]
977	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275085824, 93, 1]
978	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275854848, 76, 1]
979	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275854848, 93, 1]
980	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1565851648, 76, 1]
981	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1565851648, 93, 1]
982	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1326383104, 76, 1]
983	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1326383104, 93, 1]
984	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1325403904, 76, 1]
985	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1325403904, 93, 1]
986	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1560302848, 76, 1]
987	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1560302848, 93, 1]
988	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275857932, 76, 1]
989	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1275857932, 93, 1]
990	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1593855744, 76, 1]
991	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1593855744, 93, 1]
992	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1600081679, 76, 1]
993	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1600081679, 93, 1]
994	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1280068620, 76, 1]
995	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1280068620, 93, 1]
996	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1599930368, 76, 1]
997	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1599930368, 93, 1]
998	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1599012864, 76, 1]
999	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1599012864, 93, 1]
1000	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1599037199, 76, 1]
1001	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1599037199, 93, 1]
1002	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1593859328, 76, 1]
1003	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1593859328, 93, 1]
1004	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1330597647, 76, 1]
1005	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1330597647, 93, 1]
1006	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1599016719, 76, 1]
1007	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1599016719, 93, 1]
1008	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1594838799, 76, 1]
1009	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1594838799, 93, 1]
1010	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1326386959, 76, 1]
1011	all_scNCF	[59, 128, 32768, 1, 1057959695, 1, 1, 1326386959, 93, 1]
1012	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275068416, 76, 1]
1013	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275068416, 93, 1]
1014	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275071488, 76, 1]
1015	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275071488, 93, 1]
1016	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1325400064, 76, 1]
1017	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1325400064, 93, 1]
1018	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1279524864, 76, 1]
1019	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1279524864, 93, 1]
1020	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1560281088, 76, 1]
1021	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1560281088, 93, 1]
1022	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275085824, 76, 1]
1023	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275085824, 93, 1]
1024	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275854848, 76, 1]
1025	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275854848, 93, 1]
1026	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1565851648, 76, 1]
1027	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1565851648, 93, 1]
1028	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1326383104, 76, 1]
1029	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1326383104, 93, 1]
1030	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1325403904, 76, 1]
1031	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1325403904, 93, 1]
1032	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1560302848, 76, 1]
1033	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1560302848, 93, 1]
1034	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275857932, 76, 1]
1035	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1275857932, 93, 1]
1036	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1593855744, 76, 1]
1037	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1593855744, 93, 1]
1038	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1600081679, 76, 1]
1039	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1600081679, 93, 1]
1040	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1280068620, 76, 1]
1041	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1280068620, 93, 1]
1042	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1599930368, 76, 1]
1043	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1599930368, 93, 1]
1044	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1599012864, 76, 1]
1045	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1599012864, 93, 1]
1046	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1599037199, 76, 1]
1047	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1599037199, 93, 1]
1048	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1593859328, 76, 1]
1049	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1593859328, 93, 1]
1050	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1330597647, 76, 1]
1051	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1330597647, 93, 1]
1052	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1599016719, 76, 1]
1053	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1599016719, 93, 1]
1054	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1594838799, 76, 1]
1055	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1594838799, 93, 1]
1056	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1326386959, 76, 1]
1057	all_scNCF	[59, 128, 32768, 1, 789516047, 1, 1, 1326386959, 93, 1]
1058	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275068416, 76, 1]
1059	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275068416, 93, 1]
1060	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275071488, 76, 1]
1061	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275071488, 93, 1]
1062	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1325400064, 76, 1]
1063	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1325400064, 93, 1]
1064	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1279524864, 76, 1]
1065	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1279524864, 93, 1]
1066	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1560281088, 76, 1]
1067	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1560281088, 93, 1]
1068	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275085824, 76, 1]
1069	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275085824, 93, 1]
1070	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275854848, 76, 1]
1071	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275854848, 93, 1]
1072	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1565851648, 76, 1]
1073	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1565851648, 93, 1]
1074	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1326383104, 76, 1]
1075	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1326383104, 93, 1]
1076	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1325403904, 76, 1]
1077	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1325403904, 93, 1]
1078	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1560302848, 76, 1]
1079	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1560302848, 93, 1]
1080	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275857932, 76, 1]
1081	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1275857932, 93, 1]
1082	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1593855744, 76, 1]
1083	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1593855744, 93, 1]
1084	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1600081679, 76, 1]
1085	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1600081679, 93, 1]
1086	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1280068620, 76, 1]
1087	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1280068620, 93, 1]
1088	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1599930368, 76, 1]
1089	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1599930368, 93, 1]
1090	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1599012864, 76, 1]
1091	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1599012864, 93, 1]
1092	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1599037199, 76, 1]
1093	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1599037199, 93, 1]
1094	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1593859328, 76, 1]
1095	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1593859328, 93, 1]
1096	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1330597647, 76, 1]
1097	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1330597647, 93, 1]
1098	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1599016719, 76, 1]
1099	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1599016719, 93, 1]
1100	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1594838799, 76, 1]
1101	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1594838799, 93, 1]
1102	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1326386959, 76, 1]
1103	all_scNCF	[42, 128, 32768, 1, 704643072, 1, 1, 1326386959, 93, 1]
1104	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275068416, 76, 1]
1105	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275068416, 93, 1]
1106	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275071488, 76, 1]
1107	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275071488, 93, 1]
1108	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1325400064, 76, 1]
1109	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1325400064, 93, 1]
1110	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1279524864, 76, 1]
1111	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1279524864, 93, 1]
1112	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1560281088, 76, 1]
1113	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1560281088, 93, 1]
1114	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275085824, 76, 1]
1115	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275085824, 93, 1]
1116	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275854848, 76, 1]
1117	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275854848, 93, 1]
1118	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1565851648, 76, 1]
1119	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1565851648, 93, 1]
1120	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1326383104, 76, 1]
1121	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1326383104, 93, 1]
1122	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1325403904, 76, 1]
1123	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1325403904, 93, 1]
1124	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1560302848, 76, 1]
1125	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1560302848, 93, 1]
1126	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275857932, 76, 1]
1127	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1275857932, 93, 1]
1128	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1593855744, 76, 1]
1129	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1593855744, 93, 1]
1130	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1600081679, 76, 1]
1131	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1600081679, 93, 1]
1132	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1280068620, 76, 1]
1133	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1280068620, 93, 1]
1134	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1599930368, 76, 1]
1135	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1599930368, 93, 1]
1136	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1599012864, 76, 1]
1137	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1599012864, 93, 1]
1138	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1599037199, 76, 1]
1139	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1599037199, 93, 1]
1140	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1593859328, 76, 1]
1141	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1593859328, 93, 1]
1142	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1330597647, 76, 1]
1143	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1330597647, 93, 1]
1144	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1599016719, 76, 1]
1145	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1599016719, 93, 1]
1146	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1594838799, 76, 1]
1147	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1594838799, 93, 1]
1148	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1326386959, 76, 1]
1149	all_scNCF	[42, 128, 32768, 1, 704651776, 1, 1, 1326386959, 93, 1]
1150	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275068416, 76, 1]
1151	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275068416, 93, 1]
1152	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275071488, 76, 1]
1153	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275071488, 93, 1]
1154	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1325400064, 76, 1]
1155	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1325400064, 93, 1]
1156	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1279524864, 76, 1]
1157	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1279524864, 93, 1]
1158	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1560281088, 76, 1]
1159	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1560281088, 93, 1]
1160	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275085824, 76, 1]
1161	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275085824, 93, 1]
1162	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275854848, 76, 1]
1163	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275854848, 93, 1]
1164	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1565851648, 76, 1]
1165	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1565851648, 93, 1]
1166	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1326383104, 76, 1]
1167	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1326383104, 93, 1]
1168	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1325403904, 76, 1]
1169	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1325403904, 93, 1]
1170	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1560302848, 76, 1]
1171	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1560302848, 93, 1]
1172	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275857932, 76, 1]
1173	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1275857932, 93, 1]
1174	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1593855744, 76, 1]
1175	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1593855744, 93, 1]
1176	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1600081679, 76, 1]
1177	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1600081679, 93, 1]
1178	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1280068620, 76, 1]
1179	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1280068620, 93, 1]
1180	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1599930368, 76, 1]
1181	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1599930368, 93, 1]
1182	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1599012864, 76, 1]
1183	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1599012864, 93, 1]
1184	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1599037199, 76, 1]
1185	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1599037199, 93, 1]
1186	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1593859328, 76, 1]
1187	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1593859328, 93, 1]
1188	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1330597647, 76, 1]
1189	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1330597647, 93, 1]
1190	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1599016719, 76, 1]
1191	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1599016719, 93, 1]
1192	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1594838799, 76, 1]
1193	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1594838799, 93, 1]
1194	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1326386959, 76, 1]
1195	all_scNCF	[42, 128, 32768, 1, 989855744, 1, 1, 1326386959, 93, 1]
1196	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275068416, 76, 1]
1197	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275068416, 93, 1]
1198	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275071488, 76, 1]
1199	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1275071488, 93, 1]
1200	all_scNCF	[42, 128, 32768, 1, 706871296, 1, 1, 1325400064, 76, 1]
