	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
1888	8	0000100010001110000000000000100010001110111011110000100010001110100011101110111100001000100011101110111111111111100011101110111111101111111111111000111011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111	aaaiaaii	184	Y	0	8	[]	aaaiaaii	184	0000100010001110000000000000100010001110111011110000100010001110100011101110111100001000100011101110111111111111100011101110111111101111111111111000111011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111
1889	8	0000100010001110000000000000100010001110111011110000100010001110111011111111111110001110111011111111111111111111111011111111111110001110111011110000100010001110111011111111111110001110111011111111111111111111111011111111111111111111111111111111111111111111	aaaiaaii	184	Y	1	8	[]	aaaiaaii	184	0000100010001110000000000000100010001110111011110000100010001110111011111111111110001110111011111111111111111111111011111111111110001110111011110000100010001110111011111111111110001110111011111111111111111111111011111111111111111111111111111111111111111111
1890	8	0000100010001110000000000000100011101111111111111000111011101111100011101110111100001000100011101111111111111111111011111111111110001110111011110000100010001110111111111111111111101111111111111110111111111111100011101110111111111111111111111111111111111111	aaaiaaii	184	Y	2	8	[]	aaaiaaii	184	0000100010001110000000000000100011101111111111111000111011101111100011101110111100001000100011101111111111111111111011111111111110001110111011110000100010001110111111111111111111101111111111111110111111111111100011101110111111111111111111111111111111111111
1891	8	0000100010001110000010001000111010001110111011111000111011101111100011101110111110001110111011111110111111111111111011111111111110001110111011111000111011101111111011111111111111101111111111111110111111111111111011111111111111111111111111111111111111111111	aaaiaaii	198	Y	3	7	[3]	aaaaaii	99	00001000100011101000111011101111100011101110111111101111111111111000111011101111111011111111111111101111111111111111111111111111
1892	8	0000100011101111000000001000111010001110111111110000100011101111100011101111111100001000111011111110111111111111100011101111111110001110111111110000100011101111111011111111111110001110111111111110111111111111100011101111111111111111111111111110111111111111	aaaiaaii	184	Y	4	8	[]	aaaiaaii	184	0000100011101111000000001000111010001110111111110000100011101111100011101111111100001000111011111110111111111111100011101111111110001110111111110000100011101111111011111111111110001110111111111110111111111111100011101111111111111111111111111110111111111111
1893	8	0000111010001111000010000000111010001111111011110000111010001111100011111110111100001110100011111110111111111111100011111110111110001111111011110000111010001111111011111111111110001111111011111110111111111111100011111110111111111111111111111110111111111111	aaaiaaii	184	Y	5	8	[]	aaaiaaii	184	0000111010001111000010000000111010001111111011110000111010001111100011111110111100001110100011111110111111111111100011111110111110001111111011110000111010001111111011111111111110001111111011111110111111111111100011111110111111111111111111111110111111111111
1894	8	0000101010101111000000000000101010101111111111110000101010101111101011111111111100001010101011111111111111111111101011111111111110101111111111110000101010101111111111111111111110101111111111111111111111111111101011111111111111111111111111111111111111111111	aaaiaaii	198	Y	6	7	[6]	aaaiaai	99	00101011000000101011111100101011101111110010101111111111101111111011111100101011111111111011111111111111101111111111111111111111
1895	8	0000110011001111000000000000110011001111111111110000110011001111110011111111111100001100110011111111111111111111110011111111111111001111111111110000110011001111111111111111111111001111111111111111111111111111110011111111111111111111111111111111111111111111	aaaiaaii	198	Y	7	7	[7]	aaaiaai	99	00101011000000101011111100101011101111110010101111111111101111111011111100101011111111111011111111111111101111111111111111111111
1896	8	0100110111011111000001000100110111011111111111110100110111011111110111111111111101001101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaia	226	Y	0	8	[]	aaaiaaia	226	0100110111011111000001000100110111011111111111110100110111011111110111111111111101001101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1897	8	0100110111011111000001000100110111011111111111110100110111011111111111111111111111011111111111111111111111111111111111111111111111011111111111110100110111011111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaia	226	Y	1	8	[]	aaaiaaia	226	0100110111011111000001000100110111011111111111110100110111011111111111111111111111011111111111111111111111111111111111111111111111011111111111110100110111011111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111
1898	8	0100110111011111000001000100110111111111111111111101111111111111110111111111111101001101110111111111111111111111111111111111111111011111111111110100110111011111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111	aaaiaaia	226	Y	2	8	[]	aaaiaaia	226	0100110111011111000001000100110111111111111111111101111111111111110111111111111101001101110111111111111111111111111111111111111111011111111111110100110111011111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111
1899	8	0100110111011111010011011101111111011111111111111101111111111111110111111111111111011111111111111111111111111111111111111111111111011111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaia	240	Y	3	7	[3]	aaaaaia	120	01001101110111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111
1900	8	0100110111111111000001001101111111011111111111110100110111111111110111111111111101001101111111111111111111111111110111111111111111011111111111110100110111111111111111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111	aaaiaaia	226	Y	4	8	[]	aaaiaaia	226	0100110111111111000001001101111111011111111111110100110111111111110111111111111101001101111111111111111111111111110111111111111111011111111111110100110111111111111111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111
1901	8	0100111111011111000011010100111111011111111111110100111111011111110111111111111101001111110111111111111111111111110111111111111111011111111111110100111111011111111111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111	aaaiaaia	226	Y	5	8	[]	aaaiaaia	226	0100111111011111000011010100111111011111111111110100111111011111110111111111111101001111110111111111111111111111110111111111111111011111111111110100111111011111111111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111
1902	8	0101111111111111000001010101111111111111111111110101111111111111111111111111111101011111111111111111111111111111111111111111111111111111111111110101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaia	240	Y	6	7	[6]	aaaiaaa	120	01111111000101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111
1903	8	0101110111011111010001010101110111011111111111110101110111011111110111111111111101011101110111111111111111111111110111111111111111011111111111110101110111011111111111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111	aaaiaaia	226	Y	7	8	[]	aaaiaaia	226	0101110111011111010001010101110111011111111111110101110111011111110111111111111101011101110111111111111111111111110111111111111111011111111111110101110111011111111111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111
1904	8	0010101110111111000000100010101110111111111111110010101110111111101111111111111100101011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaai	226	Y	0	8	[]	aaaiaaai	226	0010101110111111000000100010101110111111111111110010101110111111101111111111111100101011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1905	8	0010101110111111000000100010101110111111111111110010101110111111111111111111111110111111111111111111111111111111111111111111111110111111111111110010101110111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaai	226	Y	1	8	[]	aaaiaaai	226	0010101110111111000000100010101110111111111111110010101110111111111111111111111110111111111111111111111111111111111111111111111110111111111111110010101110111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111
1906	8	0010101110111111000000100010101111111111111111111011111111111111101111111111111100101011101111111111111111111111111111111111111110111111111111110010101110111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111	aaaiaaai	226	Y	2	8	[]	aaaiaaai	226	0010101110111111000000100010101111111111111111111011111111111111101111111111111100101011101111111111111111111111111111111111111110111111111111110010101110111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111
1907	8	0010101110111111001010111011111110111111111111111011111111111111101111111111111110111111111111111111111111111111111111111111111110111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaai	240	Y	3	7	[3]	aaaaaai	120	00101011101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111
1908	8	0010101111111111000000101011111110111111111111110010101111111111101111111111111100101011111111111111111111111111101111111111111110111111111111110010101111111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111	aaaiaaai	226	Y	4	8	[]	aaaiaaai	226	0010101111111111000000101011111110111111111111110010101111111111101111111111111100101011111111111111111111111111101111111111111110111111111111110010101111111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111
1909	8	0010111110111111000010110010111110111111111111110010111110111111101111111111111100101111101111111111111111111111101111111111111110111111111111110010111110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111	aaaiaaai	226	Y	5	8	[]	aaaiaaai	226	0010111110111111000010110010111110111111111111110010111110111111101111111111111100101111101111111111111111111111101111111111111110111111111111110010111110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111
1910	8	0011101110111111001000110011101110111111111111110011101110111111101111111111111100111011101111111111111111111111101111111111111110111111111111110011101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111	aaaiaaai	226	Y	6	8	[]	aaaiaaai	226	0011101110111111001000110011101110111111111111110011101110111111101111111111111100111011101111111111111111111111101111111111111110111111111111110011101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111
1911	8	0011111111111111000000110011111111111111111111110011111111111111111111111111111100111111111111111111111111111111111111111111111111111111111111110011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaai	240	Y	7	7	[7]	aaaiaaa	120	01111111000101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111
1912	8	0111111111111111000101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaaa	248	Y	0	8	[]	aaaiaaaa	248	0111111111111111000101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1913	8	0111111111111111000101110111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaaa	248	Y	1	8	[]	aaaiaaaa	248	0111111111111111000101110111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1914	8	0111111111111111000101110111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaaa	248	Y	2	8	[]	aaaiaaaa	248	0111111111111111000101110111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1915	8	0111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaaa	254	Y	3	7	[3]	aaaaaaa	127	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1916	8	0111111111111111000101111111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaaa	248	Y	4	8	[]	aaaiaaaa	248	0111111111111111000101111111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1917	8	0111111111111111000111110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaaa	248	Y	5	8	[]	aaaiaaaa	248	0111111111111111000111110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1918	8	0111111111111111001101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaaa	248	Y	6	8	[]	aaaiaaaa	248	0111111111111111001101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1919	8	0111111111111111010101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaiaaaa	248	Y	7	8	[]	aaaiaaaa	248	0111111111111111010101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1920	8	0000000000000000100000000000000010000000000000001110100010000000100000000000000011101000100000001110100010000000111111101110100011101000100000001111111011101000111111101110100011111111111111101111111011101000111111111111111011111111111111101111111111111111	aaaaiiii	128	Y	0	8	[]	aaaaiiii	128	0000000000000000100000000000000010000000000000001110100010000000100000000000000011101000100000001110100010000000111111101110100011101000100000001111111011101000111111101110100011111111111111101111111011101000111111111111111011111111111111101111111111111111
1921	8	0000000000000000100000000000000010000000000000001110100010000000111010001000000011111110111010001111111011101000111111111111111010000000000000001110100010000000111010001000000011111110111010001111111011101000111111111111111011111111111111101111111111111111	aaaaiiii	128	Y	1	8	[]	aaaaiiii	128	0000000000000000100000000000000010000000000000001110100010000000111010001000000011111110111010001111111011101000111111111111111010000000000000001110100010000000111010001000000011111110111010001111111011101000111111111111111011111111111111101111111111111111
1922	8	0000000000000000100000000000000011101000100000001111111011101000100000000000000011101000100000001111111011101000111111111111111010000000000000001110100010000000111111101110100011111111111111101110100010000000111111101110100011111111111111101111111111111111	aaaaiiii	128	Y	2	8	[]	aaaaiiii	128	0000000000000000100000000000000011101000100000001111111011101000100000000000000011101000100000001111111011101000111111111111111010000000000000001110100010000000111111101110100011111111111111101110100010000000111111101110100011111111111111101111111111111111
1923	8	0000000000000000111010001000000010000000000000001111111011101000100000000000000011111110111010001110100010000000111111111111111010000000000000001111111011101000111010001000000011111111111111101110100010000000111111111111111011111110111010001111111111111111	aaaaiiii	128	Y	3	8	[]	aaaaiiii	128	0000000000000000111010001000000010000000000000001111111011101000100000000000000011111110111010001110100010000000111111111111111010000000000000001111111011101000111010001000000011111111111111101110100010000000111111111111111011111110111010001111111111111111
1924	8	0000000000000000100000001000000010000000100000001110100011101000100000001000000011101000111010001110100011101000111111101111111010000000100000001110100011101000111010001110100011111110111111101110100011101000111111101111111011111110111111101111111111111111	aaaaiiii	128	Y	4	7	[4]	aaaaiii	64	00000000100000001000000011101000100000001110100011101000111111101000000011101000111010001111111011101000111111101111111011111111
1925	8	0000000000000000100010000000000010001000000000001110111010001000100010000000000011101110100010001110111010001000111111111110111010001000000000001110111010001000111011101000100011111111111011101110111010001000111111111110111011111111111011101111111111111111	aaaaiiii	128	Y	5	7	[5]	aaaaiii	64	00000000100000001000000011101000100000001110100011101000111111101000000011101000111010001111111011101000111111101111111011111111
1926	8	0000000000000000101000000000000010100000000000001111101010100000101000000000000011111010101000001111101010100000111111111111101010100000000000001111101010100000111110101010000011111111111110101111101010100000111111111111101011111111111110101111111111111111	aaaaiiii	128	Y	6	7	[6]	aaaaiii	64	00000000100000001000000011101000100000001110100011101000111111101000000011101000111010001111111011101000111111101111111011111111
1927	8	0000000000000000110000000000000011000000000000001111110011000000110000000000000011111100110000001111110011000000111111111111110011000000000000001111110011000000111111001100000011111111111111001111110011000000111111111111110011111111111111001111111111111111	aaaaiiii	128	Y	7	7	[7]	aaaaiii	64	00000000100000001000000011101000100000001110100011101000111111101000000011101000111010001111111011101000111111101111111011111111
1928	8	0100000000000000110101000100000011010100010000001111110111010100110101000100000011111101110101001111110111010100111111111111110111111101110101001111111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111	aaaaiiia	184	Y	0	8	[]	aaaaiiia	184	0100000000000000110101000100000011010100010000001111110111010100110101000100000011111101110101001111110111010100111111111111110111111101110101001111111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111
1929	8	0100000000000000110101000100000011010100010000001111110111010100111111011101010011111111111111011111111111111101111111111111111111010100010000001111110111010100111111011101010011111111111111011111111111111101111111111111111111111111111111111111111111111111	aaaaiiia	184	Y	1	8	[]	aaaaiiia	184	0100000000000000110101000100000011010100010000001111110111010100111111011101010011111111111111011111111111111101111111111111111111010100010000001111110111010100111111011101010011111111111111011111111111111101111111111111111111111111111111111111111111111111
1930	8	0100000000000000110101000100000011111101110101001111111111111101110101000100000011111101110101001111111111111101111111111111111111010100010000001111110111010100111111111111110111111111111111111111110111010100111111111111110111111111111111111111111111111111	aaaaiiia	184	Y	2	8	[]	aaaaiiia	184	0100000000000000110101000100000011111101110101001111111111111101110101000100000011111101110101001111111111111101111111111111111111010100010000001111110111010100111111111111110111111111111111111111110111010100111111111111110111111111111111111111111111111111
1931	8	0100000000000000111111011101010011010100010000001111111111111101110101000100000011111111111111011111110111010100111111111111111111010100010000001111111111111101111111011101010011111111111111111111110111010100111111111111111111111111111111011111111111111111	aaaaiiia	184	Y	3	8	[]	aaaaiiia	184	0100000000000000111111011101010011010100010000001111111111111101110101000100000011111111111111011111110111010100111111111111111111010100010000001111111111111101111111011101010011111111111111111111110111010100111111111111111111111111111111011111111111111111
1932	8	0100000001000000110101001101010011010100110101001111110111111101110101001101010011111101111111011111110111111101111111111111111111010100110101001111110111111101111111011111110111111111111111111111110111111101111111111111111111111111111111111111111111111111	aaaaiiia	198	Y	4	7	[4]	aaaaiia	99	01000000110101001101010011111101110101001111110111111101111111111101010011111101111111011111111111111101111111111111111111111111
1933	8	0100010000000000110111010100010011011101010001001111111111011101110111010100010011111111110111011111111111011101111111111111111111011101010001001111111111011101111111111101110111111111111111111111111111011101111111111111111111111111111111111111111111111111	aaaaiiia	198	Y	5	7	[5]	aaaaiia	99	01000000110101001101010011111101110101001111110111111101111111111101010011111101111111011111111111111101111111111111111111111111
1934	8	0101000000000000111101010101000011110101010100001111111111110101111101010101000011111111111101011111111111110101111111111111111111110101010100001111111111110101111111111111010111111111111111111111111111110101111111111111111111111111111111111111111111111111	aaaaiiia	198	Y	6	7	[6]	aaaaiia	99	01000000110101001101010011111101110101001111110111111101111111111101010011111101111111011111111111111101111111111111111111111111
1935	8	0101010001000000110101010101010011010101010101001111110111010101110101010101010011111101110101011111110111010101111111111111110111010101010101001111110111010101111111011101010111111111111111011111110111010101111111111111110111111111111111011111111111111111	aaaaiiia	184	Y	7	8	[]	aaaaiiia	184	0101010001000000110101010101010011010101010101001111110111010101110101010101010011111101110101011111110111010101111111111111110111010101010101001111110111010101111111011101010111111111111111011111110111010101111111111111110111111111111111011111111111111111
1936	8	0010000000000000101100100010000010110010001000001111101110110010101100100010000011111011101100101111101110110010111111111111101111111011101100101111111111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111	aaaaiiai	184	Y	0	8	[]	aaaaiiai	184	0010000000000000101100100010000010110010001000001111101110110010101100100010000011111011101100101111101110110010111111111111101111111011101100101111111111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111
1937	8	0010000000000000101100100010000010110010001000001111101110110010111110111011001011111111111110111111111111111011111111111111111110110010001000001111101110110010111110111011001011111111111110111111111111111011111111111111111111111111111111111111111111111111	aaaaiiai	184	Y	1	8	[]	aaaaiiai	184	0010000000000000101100100010000010110010001000001111101110110010111110111011001011111111111110111111111111111011111111111111111110110010001000001111101110110010111110111011001011111111111110111111111111111011111111111111111111111111111111111111111111111111
1938	8	0010000000000000101100100010000011111011101100101111111111111011101100100010000011111011101100101111111111111011111111111111111110110010001000001111101110110010111111111111101111111111111111111111101110110010111111111111101111111111111111111111111111111111	aaaaiiai	184	Y	2	8	[]	aaaaiiai	184	0010000000000000101100100010000011111011101100101111111111111011101100100010000011111011101100101111111111111011111111111111111110110010001000001111101110110010111111111111101111111111111111111111101110110010111111111111101111111111111111111111111111111111
1939	8	0010000000000000111110111011001010110010001000001111111111111011101100100010000011111111111110111111101110110010111111111111111110110010001000001111111111111011111110111011001011111111111111111111101110110010111111111111111111111111111110111111111111111111	aaaaiiai	184	Y	3	8	[]	aaaaiiai	184	0010000000000000111110111011001010110010001000001111111111111011101100100010000011111111111110111111101110110010111111111111111110110010001000001111111111111011111110111011001011111111111111111111101110110010111111111111111111111111111110111111111111111111
1940	8	0010000000100000101100101011001010110010101100101111101111111011101100101011001011111011111110111111101111111011111111111111111110110010101100101111101111111011111110111111101111111111111111111111101111111011111111111111111111111111111111111111111111111111	aaaaiiai	198	Y	4	7	[4]	aaaaiai	99	00100000101100101011001011111011101100101111101111111011111111111011001011111011111110111111111111111011111111111111111111111111
1941	8	0010001000000000101110110010001010111011001000101111111110111011101110110010001011111111101110111111111110111011111111111111111110111011001000101111111110111011111111111011101111111111111111111111111110111011111111111111111111111111111111111111111111111111	aaaaiiai	198	Y	5	7	[5]	aaaaiai	99	00100000101100101011001011111011101100101111101111111011111111111011001011111011111110111111111111111011111111111111111111111111
1942	8	0011001000100000101100110011001010110011001100101111101110110011101100110011001011111011101100111111101110110011111111111111101110110011001100101111101110110011111110111011001111111111111110111111101110110011111111111111101111111111111110111111111111111111	aaaaiiai	184	Y	6	8	[]	aaaaiiai	184	0011001000100000101100110011001010110011001100101111101110110011101100110011001011111011101100111111101110110011111111111111101110110011001100101111101110110011111110111011001111111111111110111111101110110011111111111111101111111111111110111111111111111111
1943	8	0011000000000000111100110011000011110011001100001111111111110011111100110011000011111111111100111111111111110011111111111111111111110011001100001111111111110011111111111111001111111111111111111111111111110011111111111111111111111111111111111111111111111111	aaaaiiai	198	Y	7	7	[7]	aaaaiia	99	01000000110101001101010011111101110101001111110111111101111111111101010011111101111111011111111111111101111111111111111111111111
1944	8	0111000100010000111101110111000111110111011100011111111111110111111101110111000111111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaiiaa	226	Y	0	8	[]	aaaaiiaa	226	0111000100010000111101110111000111110111011100011111111111110111111101110111000111111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
1945	8	0111000100010000111101110111000111110111011100011111111111110111111111111111011111111111111111111111111111111111111111111111111111110111011100011111111111110111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaiiaa	226	Y	1	8	[]	aaaaiiaa	226	0111000100010000111101110111000111110111011100011111111111110111111111111111011111111111111111111111111111111111111111111111111111110111011100011111111111110111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111
1946	8	0111000100010000111101110111000111111111111101111111111111111111111101110111000111111111111101111111111111111111111111111111111111110111011100011111111111110111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111	aaaaiiaa	226	Y	2	8	[]	aaaaiiaa	226	0111000100010000111101110111000111111111111101111111111111111111111101110111000111111111111101111111111111111111111111111111111111110111011100011111111111110111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111
1947	8	0111000100010000111111111111011111110111011100011111111111111111111101110111000111111111111111111111111111110111111111111111111111110111011100011111111111111111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111	aaaaiiaa	226	Y	3	8	[]	aaaaiiaa	226	0111000100010000111111111111011111110111011100011111111111111111111101110111000111111111111111111111111111110111111111111111111111110111011100011111111111111111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111
1948	8	0111000101110001111101111111011111110111111101111111111111111111111101111111011111111111111111111111111111111111111111111111111111110111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaiiaa	240	Y	4	7	[4]	aaaaiaa	120	01110001111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111
1949	8	0111011100010001111111110111011111111111011101111111111111111111111111110111011111111111111111111111111111111111111111111111111111111111011101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaiiaa	240	Y	5	7	[5]	aaaaiaa	120	01110001111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111
1950	8	0111001100110001111101110111001111110111011100111111111111110111111101110111001111111111111101111111111111110111111111111111111111110111011100111111111111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111	aaaaiiaa	226	Y	6	8	[]	aaaaiiaa	226	0111001100110001111101110111001111110111011100111111111111110111111101110111001111111111111101111111111111110111111111111111111111110111011100111111111111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111
1951	8	0111010101010001111101110111010111110111011101011111111111110111111101110111010111111111111101111111111111110111111111111111111111110111011101011111111111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111	aaaaiiaa	226	Y	7	8	[]	aaaaiiaa	226	0111010101010001111101110111010111110111011101011111111111110111111101110111010111111111111101111111111111110111111111111111111111110111011101011111111111110111111111111111011111111111111111111111111111110111111111111111111111111111111111111111111111111111
1952	8	0000100000000000100011100000100010001110000010001110111110001110100011100000100011101111100011101110111110001110111111111110111111101111100011101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111	aaaaiaii	184	Y	0	8	[]	aaaaiaii	184	0000100000000000100011100000100010001110000010001110111110001110100011100000100011101111100011101110111110001110111111111110111111101111100011101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111
1953	8	0000100000000000100011100000100010001110000010001110111110001110111011111000111011111111111011111111111111101111111111111111111110001110000010001110111110001110111011111000111011111111111011111111111111101111111111111111111111111111111111111111111111111111	aaaaiaii	184	Y	1	8	[]	aaaaiaii	184	0000100000000000100011100000100010001110000010001110111110001110111011111000111011111111111011111111111111101111111111111111111110001110000010001110111110001110111011111000111011111111111011111111111111101111111111111111111111111111111111111111111111111111
1954	8	0000100000000000100011100000100011101111100011101111111111101111100011100000100011101111100011101111111111101111111111111111111110001110000010001110111110001110111111111110111111111111111111111110111110001110111111111110111111111111111111111111111111111111	aaaaiaii	184	Y	2	8	[]	aaaaiaii	184	0000100000000000100011100000100011101111100011101111111111101111100011100000100011101111100011101111111111101111111111111111111110001110000010001110111110001110111111111110111111111111111111111110111110001110111111111110111111111111111111111111111111111111
1955	8	0000100000000000111011111000111010001110000010001111111111101111100011100000100011111111111011111110111110001110111111111111111110001110000010001111111111101111111011111000111011111111111111111110111110001110111111111111111111111111111011111111111111111111	aaaaiaii	184	Y	3	8	[]	aaaaiaii	184	0000100000000000111011111000111010001110000010001111111111101111100011100000100011111111111011111110111110001110111111111111111110001110000010001111111111101111111011111000111011111111111111111110111110001110111111111111111111111111111011111111111111111111
1956	8	0000100000001000100011101000111010001110100011101110111111101111100011101000111011101111111011111110111111101111111111111111111110001110100011101110111111101111111011111110111111111111111111111110111111101111111111111111111111111111111111111111111111111111	aaaaiaii	198	Y	4	7	[4]	aaaaaii	99	00001000100011101000111011101111100011101110111111101111111111111000111011101111111011111111111111101111111111111111111111111111
1957	8	0000111000001000100011110000111010001111000011101110111110001111100011110000111011101111100011111110111110001111111111111110111110001111000011101110111110001111111011111000111111111111111011111110111110001111111111111110111111111111111011111111111111111111	aaaaiaii	184	Y	5	8	[]	aaaaiaii	184	0000111000001000100011110000111010001111000011101110111110001111100011110000111011101111100011111110111110001111111111111110111110001111000011101110111110001111111011111000111111111111111011111110111110001111111111111110111111111111111011111111111111111111
1958	8	0000101000000000101011110000101010101111000010101111111110101111101011110000101011111111101011111111111110101111111111111111111110101111000010101111111110101111111111111010111111111111111111111111111110101111111111111111111111111111111111111111111111111111	aaaaiaii	198	Y	6	7	[6]	aaaaiai	99	00100000101100101011001011111011101100101111101111111011111111111011001011111011111110111111111111111011111111111111111111111111
