	Node_name	k	EF	UF	PMID	BF as int	EUF	ThF	NCF	EThF	ising	bit_based
2006	BAD	6	True	True	32913583	9223650080152616959	True	True	False	True	False	False
2007	BIK	3	True	True	32913583	128	True	True	True	True	False	False
2008	BIM	6	True	True	32913583	32768	True	True	True	True	False	False
2009	BID	5	True	True	32913583	8454143	True	True	True	True	False	False
2010	BAK	6	True	True	32913583	54255130672889855	True	True	False	True	False	False
2011	BAX	6	True	True	32913583	54255130672889855	True	True	False	True	False	False
2012	Cyto_C	2	True	True	32913583	7	True	True	True	True	False	True
2013	SMAC	2	True	True	32913583	7	True	True	True	True	False	True
2014	IAPs	2	True	True	32913583	11	True	True	True	True	False	False
2015	Casp9	3	True	True	32913583	79	True	True	True	True	False	True
2016	Casp3	4	True	True	32913583	32535	True	True	False	True	False	True
2017	CAD	2	True	True	32913583	1	True	True	True	True	False	False
2018	GF	2	True	True	30875364	7	True	True	True	True	False	True
2019	RTK	3	True	True	30875364	112	True	True	True	True	False	False
2020	Grb2	2	True	True	30875364	1	True	True	True	True	False	False
2021	Ras	2	True	True	30875364	1	True	True	True	True	False	False
2022	RAF	2	True	True	30875364	2	True	True	True	True	False	True
2023	mTORC2	2	True	True	30875364	13	True	True	True	True	False	False
2024	PI3K	2	True	True	30875364	7	True	True	True	True	False	True
2025	PIP3	2	True	True	30875364	7	True	True	True	True	False	True
2026	PDK1	2	True	True	30875364	1	True	True	True	True	False	False
2027	AKT_B	4	True	True	30875364	1792	True	True	True	True	False	False
2028	p110_H	3	True	True	30875364	113	True	True	False	True	True	True
2029	PI3K_H	4	True	True	30875364	1	True	True	True	True	False	False
2030	AKT_H	7	True	True	30875364	1	True	True	True	True	False	False
2031	FoxO3	5	True	True	30875364	3937052840	True	True	False	True	False	False
2032	PLCgamma	5	True	True	30875364	1	True	True	True	True	False	False
2033	NeddL4	2	True	True	30875364	1	True	True	True	True	False	False
2034	FoxO1	2	True	True	30875364	8	True	True	True	True	False	False
2035	p21_mRNA	3	True	True	30875364	113	True	True	False	True	True	True
2036	TSC2	3	True	True	30875364	236	True	True	True	True	False	False
2037	PRAS40	3	True	True	30875364	168	True	True	True	True	False	False
2038	Rheb	2	True	True	30875364	4	True	True	True	True	False	True
2039	mTORC1	7	True	True	30875364	84069766290319063501429952059231174656	True	False	False	False	False	False
2040	S6K	2	True	True	30875364	4	True	True	True	True	False	True
2041	eIF4E	2	True	True	30875364	2	True	True	True	True	False	True
2042	GSK3	3	True	True	30875364	224	True	True	True	True	False	False
2043	p21	3	True	True	30875364	32	True	True	True	True	False	True
2044	pRB	5	True	True	30875364	2282225664	True	True	True	True	False	False
2045	p27Kip1	8	True	True	30875364	111749543179121970143905265138585341660744073492701339573518389568615600881664	True	False	False	False	False	False
2046	Myc	5	True	True	30875364	1298074639	True	False	False	False	False	False
2047	CyclinD1	7	True	True	30875364	42535944917699035850729493107960752640	True	False	False	False	False	False
2048	E2F1	5	True	True	30875364	547356672	True	True	True	True	False	False
2049	CyclinE	7	True	True	30875364	1073741824	True	True	True	True	False	False
2050	ORC	4	True	True	30875364	21847	True	True	True	True	False	False
2051	Cdc6	9	True	True	30875364	67929248470692001599001798777110556534307277035972184155240869623483287559908679437366952795582106210875763169684890997798589392407287277641239900160	True	False	False	False	False	False
2052	Pre_RC	5	True	True	30875364	1114128	True	True	True	True	False	False
2053	geminin	4	True	True	30875364	8736	True	True	True	True	False	False
2054	CyclinA_mRNA	4	True	True	30875364	28720	True	True	True	True	False	False
2055	Emi1	8	True	True	30875364	115792089237246260412777537609339037982592052644139017218773135554177154805840	True	False	False	False	False	False
2056	FoxM1	8	True	True	30875364	24198235331422444730697076048641693052887016977771326923554687	True	False	False	False	False	False
2057	CyclinA	7	True	True	30875364	264822272367943413916564378013925376	True	False	False	False	False	False
2058	Wee1	7	True	True	30875364	1313589941067850378020798810709557248	True	False	False	False	False	False
2059	UbcH10	5	True	True	30875364	4059428341	True	True	True	True	False	False
2060	CyclinB	6	True	True	30875364	220761332173000	True	False	False	False	False	False
2061	Cdc25B	2	True	True	30875364	1	True	True	True	True	False	False
2062	Plk1	8	True	True	30875364	454079695788324036288387401682929863080917166891511627055729985833379233792	True	False	False	False	False	False
2063	Cdc25C	6	True	True	30875364	17660906639377	True	False	False	False	False	False
2064	Cdk1	5	True	True	30875364	50332418	True	True	True	True	False	False
2065	pAPC	5	True	True	30875364	84219191	True	False	False	False	False	False
2066	Cdc20	7	True	True	30875364	49711787642374052244669595648	True	True	True	True	False	False
2067	Cdh1	5	True	True	30875364	4288728192	True	False	False	False	False	False
2068	Replication	8	True	True	30875364	191564865678499776699786494496244395861221887549898752	True	False	False	False	False	False
2069	4N_DNA	6	True	True	30875364	750597074714794	True	False	False	False	False	False
2070	U_Kinetochores	6	True	True	30875364	67161088	True	True	True	True	False	False
2071	Mad2	2	True	True	30875364	2	True	True	True	True	False	True
2072	A_Kinetochores	9	True	True	30875364	601217727335074579758577599673236087639166837008132829648485319592183744903650569412785570264726063591632928768	True	False	False	False	False	False
2073	Plk1_H	5	True	True	30875364	17106181	True	True	True	True	False	False
2074	Ect2	5	True	True	30875364	262144	True	True	True	True	False	False
2075	Casp8	2	True	True	30875364	7	True	True	True	True	False	True
2076	Casp2	5	True	True	30875364	983039	True	True	True	True	False	False
2077	MCL_1	9	True	True	30875364	13407807926820848549258032766824248897686343811639449447681984764393511120523373952147006226669939652451704528290405329712187396287167184875857976160681984	True	False	False	False	False	False
2078	BCLXL	8	True	True	30875364	115350370704174985568317088316403603941052943729967092927218676971945718710272	True	False	False	False	False	False
2079	BAD	6	True	True	30875364	15372286730920910293	True	True	False	True	False	False
2080	BIK	3	True	True	30875364	128	True	True	True	True	False	False
2081	BIM	6	True	True	30875364	18014398509481984	True	True	True	True	False	False
2082	BID	5	True	True	30875364	1090453759	True	True	True	True	False	False
2083	BAK	6	True	True	30875364	3689278449219007283	True	True	False	True	False	False
2084	BAX	6	True	True	30875364	864972533840019455	True	True	False	True	False	False
2085	Cyto_C	2	True	True	30875364	7	True	True	True	True	False	True
2086	SMAC	2	True	True	30875364	7	True	True	True	True	False	True
2087	IAPs	2	True	True	30875364	13	True	True	True	True	False	False
2088	Casp9	3	True	True	30875364	117	True	True	True	True	False	True
2089	Casp3	4	True	True	30875364	19935	True	True	False	True	False	True
2090	CAD	2	True	True	30875364	1	True	True	True	True	False	False
2091	ATR	1	True	True	30875364	1	True	True	True	True	True	True
2092	CHK1	1	True	True	30875364	1	True	True	True	True	True	True
2093	Ca2	1	True	True	30875364	1	True	True	True	True	True	True
2094	DAG	1	True	True	30875364	1	True	True	True	True	True	True
2095	DR4_5	1	True	True	30875364	1	True	True	True	True	True	True
2096	ERK	1	True	True	30875364	1	True	True	True	True	True	True
2097	GF_High	1	True	True	30875364	1	True	True	True	True	True	True
2098	IP3	1	True	True	30875364	1	True	True	True	True	True	True
2099	MEK	1	True	True	30875364	1	True	True	True	True	True	True
2100	SOS	1	True	True	30875364	1	True	True	True	True	True	True
2101	Trail	1	True	True	30875364	1	True	True	True	True	True	True
2102	HTR	1	True	True	21639591	1	True	True	True	True	True	True
2103	PLCb	1	True	True	21639591	1	True	True	True	True	True	True
2104	cAMP	1	True	True	21639591	1	True	True	True	True	True	True
2105	DAG	3	True	True	21639591	7	True	True	True	True	False	False
2106	PLCg	1	True	True	21639591	1	True	True	True	True	True	True
2107	IP3	3	True	True	21639591	7	True	True	True	True	False	False
2108	HOMER	1	True	True	21639591	2	True	True	True	True	True	False
2109	Ca2ER_High	1	True	True	21639591	1	True	True	True	True	True	True
2110	CAM	3	True	True	21639591	127	True	True	True	True	False	True
2111	SERCA	3	True	True	21639591	127	True	True	True	True	False	True
2112	ATPcyt	1	True	True	21639591	2	True	True	True	True	True	False
2113	CamKII	1	True	True	21639591	1	True	True	True	True	True	True
2114	IP3R_Low	9	True	True	21639591	10636582416076027197752695251758254080	True	True	True	True	False	False
2115	IP3R_High	8	True	True	21639591	128	True	True	True	True	False	False
2116	DANGER	1	True	True	21639591	1	True	True	True	True	True	True
2117	Gb3	1	True	True	21639591	1	True	True	True	True	True	True
2118	IRBIT	1	True	True	21639591	1	True	True	True	True	True	True
2119	Ca2	1	True	True	21639591	1	True	True	True	True	True	True
2120	TGFB	2	True	True	31529614	8	True	True	True	True	False	False
2121	ESRP1	1	True	True	31529614	2	True	True	True	True	True	False
2122	miR190	1	True	True	31529614	2	True	True	True	True	True	False
2123	CD24	1	True	True	31529614	1	True	True	True	True	True	True
2124	GRHL2	1	True	True	31529614	2	True	True	True	True	True	False
2125	miR200	2	True	True	31529614	8	True	True	True	True	False	False
2126	miR1199	1	True	True	31529614	2	True	True	True	True	True	False
2127	miR340	1	True	True	31529614	2	True	True	True	True	True	False
2128	miR34	2	True	True	31529614	8	True	True	True	True	False	False
2129	SNAIL1	4	True	True	31529614	10786	True	True	True	True	False	False
2130	ZEB1	8	True	True	31529614	28948022316069035524249681635781527154029528379274107344062340248112143007744	True	True	True	True	False	False
2131	HAS2	1	True	True	31529614	1	True	True	True	True	True	True
2132	CD44s	1	True	True	31529614	2	True	True	True	True	True	False
2133	HA	1	True	True	31529614	1	True	True	True	True	True	True
2134	hrpRS	3	True	True	20169167	93	True	True	True	True	False	True
2135	rpoN	1	True	True	20169167	1	True	True	True	True	True	True
2136	hrpV	3	True	True	20169167	2	True	True	True	True	False	False
2137	hrpL	2	True	True	20169167	1	True	True	True	True	False	False
2138	hrpG	1	True	True	20169167	1	True	True	True	True	True	True
2139	hrpA	1	True	True	20169167	1	True	True	True	True	True	True
2140	TCR	1	True	True	25674559	1	True	True	True	True	True	True
2141	CD28	1	True	True	25674559	1	True	True	True	True	True	True
2142	IFNGR	4	True	True	25674559	21	True	True	True	True	False	False
2143	IL36R	3	True	True	25674559	1	True	True	True	True	False	False
2144	IL1R	4	True	True	25674559	261	True	True	True	True	False	False
2145	IL1R1	1	True	True	25674559	1	True	True	True	True	True	True
2146	IL4R	4	True	True	25674559	7	True	True	True	True	False	False
2147	IL6R	4	True	True	25674559	259	True	True	True	True	False	False
2148	IL10R	4	True	True	25674559	261	True	True	True	True	False	False
2149	IL12R	3	True	True	25674559	1	True	True	True	True	False	False
2150	IL15R	4	True	True	25674559	1	True	True	True	True	False	False
2151	IL21R	4	True	True	25674559	259	True	True	True	True	False	False
2152	IL23R	5	True	True	25674559	1	True	True	True	True	False	False
2153	IL27R	3	True	True	25674559	1	True	True	True	True	False	False
2154	IFNAR	4	True	True	25674559	273	True	True	True	True	False	False
2155	TGFBR	2	True	True	25674559	7	True	True	True	True	False	True
2156	IL12RB2	1	True	True	25674559	2	True	True	True	True	True	False
2157	IL29R	3	True	True	25674559	1	True	True	True	True	False	False
2158	IL18R	4	True	True	25674559	1	True	True	True	True	False	False
2159	ST2	1	True	True	25674559	1	True	True	True	True	True	True
2160	IL25R	3	True	True	25674559	19	True	True	True	True	False	False
2161	IL33R	3	True	True	25674559	1	True	True	True	True	False	False
2162	IKB	1	True	True	25674559	2	True	True	True	True	True	False
2163	NFKB	2	True	True	25674559	8	True	True	True	True	False	False
2164	NFAT	2	True	True	25674559	1	True	True	True	True	False	False
2165	TBET	5	True	True	25674559	143165576	True	True	True	True	False	False
2166	GATA3	7	True	True	25674559	150119686798814451247350485702370394112	True	True	True	True	False	False
2167	RORGT	4	True	True	25674559	32	True	True	True	True	False	False
2168	STAT1	3	True	True	25674559	127	True	True	True	True	False	True
2169	STAT3	5	True	True	25674559	2147483647	True	True	True	True	False	True
2170	STAT4	2	True	True	25674559	2	True	True	True	True	False	True
2171	STAT6	1	True	True	25674559	1	True	True	True	True	True	True
2172	cMAF	2	True	True	25674559	1	True	True	True	True	False	False
2173	PU1	1	True	True	25674559	1	True	True	True	True	True	True
2174	SMAD3	1	True	True	25674559	1	True	True	True	True	True	True
2175	IRF1	1	True	True	25674559	1	True	True	True	True	True	True
2176	RUNX3	1	True	True	25674559	1	True	True	True	True	True	True
2177	IFNG	7	True	True	25674559	91879764243261419208573132	True	True	True	True	False	False
2178	IL22	5	True	True	25674559	131082	True	True	True	True	False	False
2179	IL9	7	True	True	25674559	315611487122873264169619797	True	False	False	False	False	False
2180	IL10	9	True	True	25674559	1067960925882149337279556943354960476249522748413754808889143295684379279790458016041851401797632	True	True	True	True	False	False
2181	IL3	3	True	True	25674559	1	True	True	True	True	False	False
2182	IL21	5	True	True	25674559	127	True	True	True	True	False	False
2183	IL5	6	True	True	25674559	481036337392	True	True	True	True	False	False
2184	IL13	6	True	True	25674559	481036337392	True	True	True	True	False	False
2185	IL6	3	True	True	25674559	1	True	True	True	True	False	False
2186	TGFB	3	True	True	25674559	1	True	True	True	True	False	False
2187	IL35	3	True	True	25674559	1	True	True	True	True	False	False
2188	IL25	3	True	True	25674559	1	True	True	True	True	False	False
2189	IL31	3	True	True	25674559	1	True	True	True	True	False	False
2190	IL24	3	True	True	25674559	1	True	True	True	True	False	False
2191	TCRp	5	True	True	30992399	352387329	True	True	False	True	False	False
2192	CD28p	3	True	True	30992399	7	True	True	True	True	False	False
2193	CD6p	2	True	True	30992399	1	True	True	True	True	False	False
2194	LCKr	2	True	True	30992399	7	True	True	True	True	False	True
2195	LCK	3	True	True	30992399	1	True	True	True	True	False	False
2196	FYN	3	True	True	30992399	16	True	True	True	True	False	False
2197	FOS	2	True	True	30992399	1	True	True	True	True	False	False
2198	JUN	2	True	True	30992399	2	True	True	True	True	False	True
2199	ERK	2	True	True	30992399	7	True	True	True	True	False	True
2200	JNK	3	True	True	30992399	113	True	True	False	True	True	True
2201	P38a	4	True	True	30992399	24063	True	True	True	True	False	False
2202	NFKB	5	True	True	30992399	715784192	True	True	True	True	False	False
2203	AP1	2	True	True	30992399	1	True	True	True	True	False	False
2204	NFAT	2	True	True	30992399	2	True	True	True	True	False	True
2205	CREB1	4	True	True	30992399	10922	True	True	True	True	False	False
2206	CTNNB1	1	True	True	30992399	2	True	True	True	True	True	False
2207	SRF	3	True	True	30992399	127	True	True	True	True	False	True
2208	ActinRem	1	True	True	30992399	1	True	True	True	True	True	True
2209	PICytokines	3	True	True	30992399	1	True	True	True	True	False	False
2210	AICytokines	3	True	True	30992399	1	True	True	True	True	False	False
2211	CellCycleProg	7	True	True	30992399	68719476736	True	True	True	True	False	False
2212	Survival	6	True	True	30992399	65536	True	True	True	True	False	False
2213	Anergy	2	True	True	30992399	4	True	True	True	True	False	True
2214	ABL1	2	True	True	30992399	7	True	True	True	True	False	True
2215	ZAP70	4	True	True	30992399	5461	True	True	True	True	False	False
2216	LAT	2	True	True	30992399	7	True	True	True	True	False	True
2217	LCP2	6	True	True	30992399	75642964035023	True	False	False	False	False	False
2218	CSK	2	True	True	30992399	2	True	True	True	True	False	True
2219	DAG	1	True	True	30992399	1	True	True	True	True	True	True
2220	DGKZ	1	True	True	30992399	1	True	True	True	True	True	True
2221	MAP4K3	2	True	True	30992399	1	True	True	True	True	False	False
2222	PKCtheta	6	True	True	30992399	8323327	True	True	True	True	False	False
2223	GAB2	4	True	True	30992399	1	True	True	True	True	False	False
2224	GRAP2	1	True	True	30992399	1	True	True	True	True	True	True
2225	VAV1	3	True	True	30992399	1	True	True	True	True	False	False
2226	VAV2	2	True	True	30992399	1	True	True	True	True	False	False
2227	GRB2	2	True	True	30992399	7	True	True	True	True	False	True
2228	SOS	1	True	True	30992399	1	True	True	True	True	True	True
2229	GSK3b	1	True	True	30992399	2	True	True	True	True	True	False
2230	MAP4K1	1	True	True	30992399	1	True	True	True	True	True	True
2231	NFKBIA	1	True	True	30992399	2	True	True	True	True	True	False
2232	IKBKB	5	True	True	30992399	7340273	True	True	False	True	False	False
2233	IKBKG	1	True	True	30992399	1	True	True	True	True	True	True
2234	IP3	1	True	True	30992399	1	True	True	True	True	True	True
2235	ITK	4	True	True	30992399	1	True	True	True	True	False	False
2236	MAP2K1	4	True	True	30992399	32767	True	True	True	True	False	True
2237	MAP3K1	3	True	True	30992399	127	True	True	True	True	False	True
2238	MAP2K4	2	True	True	30992399	7	True	True	True	True	False	True
2239	MAP3K11	2	True	True	30992399	7	True	True	True	True	False	True
2240	PDPK1	1	True	True	30992399	1	True	True	True	True	True	True
2241	PIK3R1	2	True	True	30992399	1	True	True	True	True	False	False
2242	PIP3	3	True	True	30992399	8	True	True	True	True	False	True
2243	Akt	3	True	True	30992399	7	True	True	True	True	False	False
2244	PLCg	5	True	True	30992399	1807	True	True	True	True	False	False
2245	Cyc1	1	True	True	30992399	2	True	True	True	True	True	False
2246	Foxo1	1	True	True	30992399	2	True	True	True	True	True	False
2247	CDKN1B	1	True	True	30992399	1	True	True	True	True	True	True
2248	CDKN1A	1	True	True	30992399	2	True	True	True	True	True	False
2249	Bclxl	2	True	True	30992399	2	True	True	True	True	False	True
2250	RHEBL1	2	True	True	30992399	7	True	True	True	True	False	True
2251	CBLB	2	True	True	30992399	8	True	True	True	True	False	False
2252	CCBLp	2	True	True	30992399	1	True	True	True	True	False	False
2253	CDC42	1	True	True	30992399	1	True	True	True	True	True	True
2254	PTEN	2	True	True	30992399	2	True	True	True	True	False	True
2255	INPP5D	1	True	True	30992399	2	True	True	True	True	True	False
2256	PTPN6	3	True	True	30992399	112	True	True	True	True	False	False
2257	PTPN11	1	True	True	30992399	1	True	True	True	True	True	True
2258	TNFAIP3	1	True	True	30992399	1	True	True	True	True	True	True
2259	DUSP	1	True	True	30992399	1	True	True	True	True	True	True
2260	PAG1	2	True	True	30992399	2	True	True	True	True	False	True
2261	PPP3C	4	True	True	30992399	128	True	True	True	True	False	True
2262	CALM1	1	True	True	30992399	1	True	True	True	True	True	True
2263	Camk2	1	True	True	30992399	1	True	True	True	True	True	True
2264	Camk4	1	True	True	30992399	1	True	True	True	True	True	True
2265	CARD11a	3	True	True	30992399	1	True	True	True	True	False	False
2266	CARD11	1	True	True	30992399	1	True	True	True	True	True	True
2267	BAD	1	True	True	30992399	2	True	True	True	True	True	False
2268	Ca	1	True	True	30992399	1	True	True	True	True	True	True
2269	Cabin1	1	True	True	30992399	2	True	True	True	True	True	False
2270	RAC1p1	2	True	True	30992399	1	True	True	True	True	False	False
2271	RAC1p2	2	True	True	30992399	1	True	True	True	True	False	False
2272	RAF1	1	True	True	30992399	1	True	True	True	True	True	True
2273	HRAS	3	True	True	30992399	113	True	True	False	True	True	True
2274	RASGRP1	3	True	True	30992399	1	True	True	True	True	False	False
2275	TXK	1	True	True	30992399	1	True	True	True	True	True	True
2276	RPS6KA1	1	True	True	30992399	1	True	True	True	True	True	True
2277	SH3BP2	2	True	True	30992399	1	True	True	True	True	False	False
2278	WAVE	2	True	True	30992399	1	True	True	True	True	False	False
2279	PI3K	1	True	True	30992399	1	True	True	True	True	True	True
2280	NFKB1	1	True	True	30992399	2	True	True	True	True	True	False
2281	WAS	1	True	True	30992399	1	True	True	True	True	True	True
2282	HCLS1	2	True	True	30992399	1	True	True	True	True	False	False
2283	ARP	3	True	True	30992399	7	True	True	True	True	False	False
2284	mTOR	1	True	True	30992399	1	True	True	True	True	True	True
2285	MAP3K8	1	True	True	30992399	1	True	True	True	True	True	True
2286	MyD88	1	True	True	30992399	1	True	True	True	True	True	True
2287	TICAM1	1	True	True	30992399	1	True	True	True	True	True	True
2288	PIK3AP1	1	True	True	30992399	1	True	True	True	True	True	True
2289	IRAK4	2	True	True	30992399	7	True	True	True	True	False	True
2290	IRAK1	3	True	True	30992399	19	True	True	True	True	False	False
2291	PI3K	1	True	True	30992399	1	True	True	True	True	True	True
2292	TRAF6	1	True	True	30992399	1	True	True	True	True	True	True
2293	PDPK1	2	True	True	30992399	1	True	True	True	True	False	False
2294	Akt	1	True	True	30992399	1	True	True	True	True	True	True
2295	TAK1	2	True	True	30992399	1	True	True	True	True	False	False
2296	TAB	1	True	True	30992399	1	True	True	True	True	True	True
2297	TAK1c	2	True	True	30992399	1	True	True	True	True	False	False
2298	IKBKB	2	True	True	30992399	1	True	True	True	True	False	False
2299	NFKBIA	2	True	True	30992399	14	True	True	True	True	False	False
2300	MAP2K2	1	True	True	30992399	1	True	True	True	True	True	True
2301	MAP2K3	1	True	True	30992399	1	True	True	True	True	True	True
2302	MAP2K7	1	True	True	30992399	1	True	True	True	True	True	True
2303	MAP3K8	2	True	True	30992399	2	True	True	True	True	False	True
2304	NFKB1	1	True	True	30992399	2	True	True	True	True	True	False
2305	RPS6KA2	2	True	True	30992399	7	True	True	True	True	False	True
2306	MKNK1	2	True	True	30992399	7	True	True	True	True	False	True
2307	GSK3b	1	True	True	30992399	2	True	True	True	True	True	False
2308	RPS6KA5	2	True	True	30992399	7	True	True	True	True	False	True
2309	JNK	1	True	True	30992399	1	True	True	True	True	True	True
2310	P38a	1	True	True	30992399	1	True	True	True	True	True	True
2311	ERK	1	True	True	30992399	1	True	True	True	True	True	True
2312	MAPKAPK2	1	True	True	30992399	1	True	True	True	True	True	True
2313	JUN	2	True	True	30992399	4	True	True	True	True	False	True
2314	FOS	1	True	True	30992399	1	True	True	True	True	True	True
2315	NFKB	3	True	True	30992399	16	True	True	True	True	False	False
2316	AP1	2	True	True	30992399	1	True	True	True	True	False	False
2317	CREB1	3	True	True	30992399	112	True	True	True	True	False	False
2318	DUSP	2	True	True	30992399	1	True	True	True	True	False	False
2319	TNFAIP3	1	True	True	30992399	1	True	True	True	True	True	True
2320	ZFP36	3	True	True	30992399	8	True	True	True	True	False	True
2321	PICytokines	3	True	True	30992399	2	True	True	True	True	False	False
2322	Survival	3	True	True	30992399	1	True	True	True	True	False	False
2323	AICytokines	3	True	True	30992399	2	True	True	True	True	False	False
2324	PIK3R1	1	True	True	30992399	1	True	True	True	True	True	True
2325	IKBKG	2	True	True	30992399	1	True	True	True	True	False	False
2326	MyD88	1	True	True	30992399	1	True	True	True	True	True	True
2327	TICAM1	1	True	True	30992399	1	True	True	True	True	True	True
2328	TRAF6	1	True	True	30992399	1	True	True	True	True	True	True
2329	TCRp	5	True	True	30992399	19717	True	True	False	True	False	False
2330	CD28p	3	True	True	30992399	7	True	True	True	True	False	False
2331	CD6p	2	True	True	30992399	1	True	True	True	True	False	False
2332	LCKr	2	True	True	30992399	7	True	True	True	True	False	True
2333	LCK	3	True	True	30992399	1	True	True	True	True	False	False
2334	FYN	3	True	True	30992399	2	True	True	True	True	False	False
2335	ABL1	2	True	True	30992399	7	True	True	True	True	False	True
2336	ZAP70	4	True	True	30992399	127	True	True	True	True	False	False
2337	LAT	2	True	True	30992399	7	True	True	True	True	False	True
2338	LCP2	6	True	True	30992399	11042360961723	True	False	False	False	False	False
2339	PI3K	1	True	True	30992399	1	True	True	True	True	True	True
2340	PIK3AP1	1	True	True	30992399	1	True	True	True	True	True	True
2341	IRAK4	2	True	True	30992399	7	True	True	True	True	False	True
2342	IRAK1	3	True	True	30992399	19	True	True	True	True	False	False
2343	CSK	2	True	True	30992399	2	True	True	True	True	False	True
2344	DAG	1	True	True	30992399	1	True	True	True	True	True	True
2345	DGKZ	1	True	True	30992399	1	True	True	True	True	True	True
2346	MAP4K3	2	True	True	30992399	1	True	True	True	True	False	False
2347	PKCtheta	6	True	True	30992399	5348243604176947	True	True	True	True	False	False
2348	GAB2	4	True	True	30992399	1	True	True	True	True	False	False
2349	GRAP2	1	True	True	30992399	1	True	True	True	True	True	True
2350	VAV1	3	True	True	30992399	1	True	True	True	True	False	False
2351	VAV2	2	True	True	30992399	1	True	True	True	True	False	False
2352	GRB2	2	True	True	30992399	7	True	True	True	True	False	True
2353	SOS	1	True	True	30992399	1	True	True	True	True	True	True
2354	GSK3b	1	True	True	30992399	2	True	True	True	True	True	False
2355	MAP4K1	1	True	True	30992399	1	True	True	True	True	True	True
2356	IKBKG	3	True	True	30992399	55	True	True	True	True	False	False
2357	NFKBIA	1	True	True	30992399	2	True	True	True	True	True	False
2358	IKBKB	6	True	True	30992399	31807733241413887	True	True	False	True	False	False
2359	JNK	4	True	True	30992399	29175	True	True	False	True	False	True
2360	ERK	3	True	True	30992399	127	True	True	True	True	False	True
2361	P38a	4	True	True	30992399	32631	True	True	True	True	False	False
2362	IP3	1	True	True	30992399	1	True	True	True	True	True	True
2363	ITK	4	True	True	30992399	1	True	True	True	True	False	False
2364	MAP2K1	4	True	True	30992399	32767	True	True	True	True	False	True
2365	MAP3K1	3	True	True	30992399	127	True	True	True	True	False	True
2366	MAP2K4	2	True	True	30992399	7	True	True	True	True	False	True
2367	MAP3K11	2	True	True	30992399	7	True	True	True	True	False	True
2368	PDPK1	2	True	True	30992399	7	True	True	True	True	False	True
2369	PIK3R1	4	True	True	30992399	14103	True	True	False	True	False	False
2370	PIP3	3	True	True	30992399	32	True	True	True	True	False	True
2371	Akt	3	True	True	30992399	21	True	True	True	True	False	False
2372	PLCg	5	True	True	30992399	4915	True	True	True	True	False	False
2373	Foxo1	1	True	True	30992399	2	True	True	True	True	True	False
2374	CDKN1B	1	True	True	30992399	1	True	True	True	True	True	True
2375	CDKN1A	1	True	True	30992399	2	True	True	True	True	True	False
2376	Bclxl	2	True	True	30992399	2	True	True	True	True	False	True
2377	RHEBL1	2	True	True	30992399	7	True	True	True	True	False	True
2378	CBLB	2	True	True	30992399	8	True	True	True	True	False	False
2379	CCBLp	2	True	True	30992399	1	True	True	True	True	False	False
2380	CDC42	1	True	True	30992399	1	True	True	True	True	True	True
2381	PTEN	2	True	True	30992399	2	True	True	True	True	False	True
2382	INPP5D	1	True	True	30992399	2	True	True	True	True	True	False
2383	PTPN6	3	True	True	30992399	42	True	True	True	True	False	False
2384	PTPN11	1	True	True	30992399	1	True	True	True	True	True	True
2385	TNFAIP3	1	True	True	30992399	1	True	True	True	True	True	True
2386	DUSP	2	True	True	30992399	1	True	True	True	True	False	False
2387	PAG1	2	True	True	30992399	4	True	True	True	True	False	True
2388	PPP3C	4	True	True	30992399	8192	True	True	True	True	False	True
2389	CALM1	1	True	True	30992399	1	True	True	True	True	True	True
2390	Camk2	1	True	True	30992399	1	True	True	True	True	True	True
2391	Camk4	1	True	True	30992399	1	True	True	True	True	True	True
2392	CARD11a	3	True	True	30992399	1	True	True	True	True	False	False
2393	CARD11	1	True	True	30992399	1	True	True	True	True	True	True
2394	BAD	1	True	True	30992399	2	True	True	True	True	True	False
2395	Ca	1	True	True	30992399	1	True	True	True	True	True	True
2396	Cabin1	1	True	True	30992399	2	True	True	True	True	True	False
2397	RAC1p1	2	True	True	30992399	1	True	True	True	True	False	False
2398	RAC1p2	2	True	True	30992399	1	True	True	True	True	False	False
2399	RAF1	1	True	True	30992399	1	True	True	True	True	True	True
2400	HRAS	3	True	True	30992399	113	True	True	False	True	True	True
2401	RASGRP1	3	True	True	30992399	1	True	True	True	True	False	False
2402	TXK	1	True	True	30992399	1	True	True	True	True	True	True
2403	RPS6KA1	1	True	True	30992399	1	True	True	True	True	True	True
2404	SH3BP2	2	True	True	30992399	1	True	True	True	True	False	False
2405	WAVE	2	True	True	30992399	1	True	True	True	True	False	False
2406	WAS	1	True	True	30992399	1	True	True	True	True	True	True
2407	HCLS1	2	True	True	30992399	1	True	True	True	True	False	False
2408	ARP	3	True	True	30992399	21	True	True	True	True	False	False
2409	mTOR	1	True	True	30992399	1	True	True	True	True	True	True
2410	MAP3K8	3	True	True	30992399	43	True	True	False	True	True	True
2411	NFKB1	2	True	True	30992399	8	True	True	True	True	False	False
2412	TAK1	2	True	True	30992399	1	True	True	True	True	False	False
2413	TAB	1	True	True	30992399	1	True	True	True	True	True	True
2414	TAK1c	1	True	True	30992399	1	True	True	True	True	True	True
2415	MAP2K2	1	True	True	30992399	1	True	True	True	True	True	True
2416	MAP2K3	1	True	True	30992399	1	True	True	True	True	True	True
2417	MAP2K7	1	True	True	30992399	1	True	True	True	True	True	True
2418	RPS6KA2	2	True	True	30992399	7	True	True	True	True	False	True
