network_number	fro	to	sign
9175	12	4	a
9175	1	4	a
9175	2	5	i
9175	7	5	a
9175	10	5	a
9175	12	5	i
9175	2	6	i
9175	12	6	i
9175	5	7	a
9175	9	7	i
9175	3	7	a
9175	1	7	a
9175	3	8	i
9175	7	9	i
9175	6	9	i
9175	9	10	i
9175	11	10	a
9175	2	11	i
9175	3	11	i
9175	7	11	i
9175	4	12	i
9175	11	12	i
9175	5	12	a
9175	1	12	a
9176	11	1	i
9176	8	1	a
9176	12	1	a
9176	2	2	a
9176	6	2	i
9176	12	3	a
9176	4	3	i
9176	10	3	a
9176	7	3	a
9176	3	4	i
9176	5	4	i
9176	4	4	a
9176	3	5	a
9176	9	6	a
9176	6	6	a
9176	12	6	a
9176	5	6	a
9176	1	7	i
9176	2	7	i
9176	4	7	a
9176	9	7	i
9176	7	8	a
9176	6	8	i
9176	12	8	i
9176	8	8	a
9176	5	8	a
9176	8	9	i
9176	12	10	a
9176	8	10	i
9176	7	10	a
9176	4	10	i
9176	2	11	i
9176	6	12	i
9176	11	12	i
9176	7	12	a
9176	1	12	a
9177	8	1	i
9177	11	1	i
9177	9	2	a
9177	2	3	i
9177	4	4	a
9177	5	5	i
9177	6	5	i
9177	5	6	i
9177	2	6	i
9177	6	6	a
9177	12	6	i
9177	7	7	i
9177	6	7	i
9177	3	7	a
9177	9	7	i
9177	2	8	i
9177	3	8	i
9177	7	8	i
9177	10	8	a
9177	2	9	i
9177	7	9	i
9177	1	10	i
9177	5	10	a
9177	9	11	a
9177	11	11	i
9177	4	11	i
9177	6	11	i
9177	12	11	i
9177	11	12	a
9177	9	12	i
9177	10	12	a
9177	1	12	i
9177	7	12	i
9178	6	1	i
9178	7	1	i
9178	5	1	a
9178	2	1	i
9178	8	1	i
9178	12	2	i
9178	12	3	i
9178	7	3	i
9178	9	3	a
9178	1	4	a
9178	5	5	a
9178	1	5	a
9178	8	5	i
9178	7	5	a
9178	10	6	i
9178	6	6	a
9178	5	6	a
9178	11	6	i
9178	7	7	i
9178	8	7	a
9178	6	7	i
9178	12	7	i
9178	3	7	i
9178	2	8	a
9178	10	8	a
9178	8	9	a
9178	6	9	a
9178	11	10	i
9178	8	10	i
9178	9	10	a
9178	1	10	i
9178	6	10	i
9178	5	10	a
9178	7	10	i
9178	4	11	a
9178	3	11	a
9178	2	11	a
9178	5	11	a
9178	11	11	a
9178	12	12	a
9178	11	12	a
9178	1	12	i
9179	3	1	i
9179	10	1	i
9179	9	1	i
9179	11	1	i
9179	8	1	i
9179	12	1	i
9179	11	2	i
9179	2	2	i
9179	10	2	i
9179	12	3	i
9179	1	3	i
9179	3	3	i
9179	4	3	i
9179	6	3	i
9179	5	4	i
9179	9	5	i
9179	5	5	i
9179	4	6	i
9179	3	6	a
9179	5	6	i
9179	7	6	i
9179	9	6	i
9179	11	6	i
9179	1	7	i
9179	3	7	i
9179	8	7	i
9179	4	8	i
9179	9	8	a
9179	10	8	i
9179	3	8	i
9179	7	8	i
9179	2	8	i
9179	4	9	i
9179	10	9	i
9179	11	9	i
9179	9	9	i
9179	2	9	i
9179	8	10	i
9179	3	10	i
9179	5	11	i
9179	2	11	i
9179	8	11	i
9179	7	12	i
9179	5	12	i
9180	7	1	a
9180	10	1	a
9180	12	1	a
9180	4	1	a
9180	3	1	i
9180	6	1	a
9180	9	1	a
9180	4	2	a
9180	8	2	a
9180	3	2	a
9180	9	2	a
9180	7	2	a
9180	5	2	a
9180	10	2	a
9180	11	3	i
9180	4	3	a
9180	5	4	a
9180	2	4	a
9180	4	4	a
9180	8	5	i
9180	12	5	a
9180	10	5	i
9180	1	5	a
9180	9	6	a
9180	7	6	a
9180	11	6	a
9180	7	7	a
9180	1	7	a
9180	11	7	a
9180	6	7	a
9180	2	8	a
9180	10	8	a
9180	7	8	a
9180	4	8	a
9180	8	8	a
9180	7	9	a
9180	10	10	i
9180	9	10	a
9180	6	10	a
9180	11	10	a
9180	1	10	i
9180	4	11	a
9180	12	11	a
9180	5	11	a
9180	2	11	a
9180	8	11	a
9180	8	12	a
9181	11	1	i
9181	6	1	a
9181	12	1	i
9181	10	1	i
9181	12	2	i
9181	11	2	a
9181	8	2	i
9181	9	3	i
9181	11	4	i
9181	6	4	i
9181	10	4	i
9181	12	5	i
9181	11	5	i
9181	5	5	i
9181	8	5	i
9181	9	6	i
9181	1	6	i
9181	8	7	i
9181	1	7	i
9181	3	7	i
9181	9	7	i
9181	12	7	i
9181	1	8	i
9181	10	8	i
9181	12	9	i
9181	7	9	i
9181	3	9	i
9181	1	10	i
9181	9	10	i
9181	10	10	a
9181	8	10	a
9181	11	10	i
9181	2	10	i
9181	3	10	a
9181	2	11	i
9181	6	11	i
9181	5	11	a
9181	4	11	i
9181	11	11	a
9181	12	11	i
9181	1	11	i
9181	2	12	i
9181	3	12	i
9181	8	12	a
9181	10	12	a
9181	1	12	a
9181	6	12	i
9182	12	1	a
9182	7	2	a
9182	6	2	a
9182	10	2	a
9182	8	2	a
9182	11	3	a
9182	8	3	a
9182	3	3	i
9182	3	4	a
9182	2	4	a
9182	1	4	a
9182	7	5	i
9182	8	5	i
9182	12	5	i
9182	1	5	a
9182	4	5	a
9182	6	6	a
9182	9	6	a
9182	1	6	a
9182	5	7	a
9182	11	8	a
9182	7	8	a
9182	6	8	i
9182	4	9	a
9182	8	9	a
9182	9	9	a
9182	3	10	i
9182	12	10	a
9182	6	10	a
9182	9	11	a
9182	3	12	i
9182	5	12	i
9182	1	12	a
9183	1	1	i
9183	12	1	i
9183	11	1	i
9183	5	2	i
9183	9	2	i
9183	6	2	i
9183	2	2	i
9183	2	3	i
9183	6	3	i
9183	11	3	a
9183	8	3	i
9183	1	3	i
9183	1	4	i
9183	8	4	a
9183	3	4	a
9183	10	4	a
9183	12	4	i
9183	9	5	a
9183	3	5	i
9183	6	6	i
9183	4	7	i
9183	9	7	i
9183	3	7	i
9183	8	7	i
9183	11	8	a
9183	6	9	i
9183	5	9	i
9183	2	9	i
9183	8	9	i
9183	10	10	a
9183	5	10	i
9183	7	11	i
9183	9	11	a
9183	1	12	a
9183	7	12	a
9183	3	12	i
9184	3	1	i
9184	10	1	i
9184	11	1	i
9184	3	2	i
9184	8	2	i
9184	11	2	i
9184	12	2	i
9184	6	3	i
9184	8	3	i
9184	11	3	i
9184	10	4	i
9184	12	4	i
9184	5	4	i
9184	2	4	a
9184	1	5	i
9184	3	6	i
9184	12	6	i
9184	1	7	i
9184	5	7	i
9184	3	7	i
9184	8	7	i
9184	2	7	a
9184	2	8	i
9184	9	8	a
9184	9	9	i
9184	11	9	i
9184	12	10	i
9184	3	10	i
9184	11	10	i
9184	10	10	i
9184	6	10	i
9184	8	11	i
9184	11	12	i
9184	3	12	i
9184	1	12	i
9184	12	12	i
9184	7	12	i
9185	7	1	a
9185	11	2	a
9185	2	2	a
9185	6	3	a
9185	3	3	a
9185	10	3	a
9185	12	3	a
9185	11	4	i
9185	5	4	a
9185	12	4	a
9185	4	4	a
9185	1	4	a
9185	2	5	a
9185	9	5	a
9185	5	5	i
9185	1	6	a
9185	6	6	a
9185	9	6	a
9185	3	6	a
9185	7	6	a
9185	5	6	a
9185	8	7	a
9185	3	8	i
9185	9	8	a
9185	11	8	a
9185	6	8	a
9185	8	9	a
9185	7	9	a
9185	12	9	i
9185	6	9	a
9185	3	9	a
9185	9	10	a
9185	3	10	a
9185	12	11	a
9185	6	11	a
9185	5	11	a
9185	9	12	a
9185	1	12	i
9185	8	12	a
9186	11	1	a
9186	7	1	a
9186	6	1	a
9186	10	1	a
9186	2	1	a
9186	8	2	a
9186	9	2	a
9186	2	2	a
9186	10	3	a
9186	8	3	i
9186	4	3	a
9186	5	3	i
9186	3	3	a
9186	9	4	i
9186	6	4	i
9186	1	4	a
9186	10	4	i
9186	2	4	a
9186	12	5	a
9186	4	5	i
9186	3	5	a
9186	6	5	a
9186	10	5	a
9186	8	6	i
9186	10	6	i
9186	2	6	a
9186	7	6	a
9186	4	6	a
9186	12	6	a
9186	11	7	a
9186	1	7	a
9186	5	7	a
9186	5	8	a
9186	8	9	a
9186	7	10	a
9186	3	11	i
9186	7	11	a
9186	4	11	a
9186	2	11	i
9186	1	11	i
9186	10	11	a
9186	3	12	a
9186	7	12	a
9187	2	1	i
9187	6	1	i
9187	12	1	a
9187	9	1	i
9187	1	1	a
9187	4	1	i
9187	5	2	a
9187	9	2	i
9187	3	2	a
9187	7	3	i
9187	11	4	i
9187	7	4	a
9187	11	5	i
9187	11	6	i
9187	1	6	i
9187	5	6	i
9187	7	7	i
9187	6	7	i
9187	10	7	i
9187	11	7	i
9187	9	7	i
9187	8	8	i
9187	7	8	a
9187	2	9	i
9187	6	9	i
9187	3	9	i
9187	7	9	i
9187	9	10	i
9187	12	10	a
9187	4	10	i
9187	4	11	i
9187	9	11	a
9187	5	11	i
9187	3	12	i
9187	12	12	i
9187	2	12	i
9187	10	12	a
9188	3	1	i
9188	11	1	i
9188	8	1	i
9188	5	1	i
9188	7	1	i
9188	4	2	i
9188	8	2	i
9188	10	2	i
9188	3	2	i
9188	9	2	i
9188	7	3	i
9188	6	3	i
9188	11	3	a
9188	12	4	i
9188	11	4	a
9188	12	5	i
9188	9	5	i
9188	6	5	a
9188	7	5	i
9188	2	6	i
9188	12	6	i
9188	9	7	i
9188	12	7	a
9188	11	7	i
9188	2	8	i
9188	4	8	i
9188	5	8	i
9188	12	8	i
9188	12	9	i
9188	8	9	i
9188	7	10	i
9188	8	10	i
9188	6	10	i
9188	4	10	i
9188	5	11	i
9188	7	12	i
9188	9	12	i
9188	2	12	a
9189	2	1	i
9189	5	1	a
9189	7	1	i
9189	9	1	i
9189	9	2	i
9189	5	2	i
9189	10	2	i
9189	12	2	a
9189	2	2	i
9189	3	3	a
9189	11	4	a
9189	10	5	i
9189	1	5	i
9189	8	5	i
9189	2	5	i
9189	5	6	i
9189	5	7	a
9189	1	7	i
9189	3	7	i
9189	6	7	a
9189	10	7	i
9189	11	7	i
9189	2	8	i
9189	10	9	i
9189	12	9	i
9189	2	9	i
9189	7	9	i
9189	3	9	i
9189	9	10	a
9189	12	10	i
9189	2	10	i
9189	3	10	i
9189	5	11	i
9189	9	11	i
9189	8	12	i
9189	1	12	i
9190	8	1	a
9190	1	2	a
9190	5	2	i
9190	12	3	i
9190	1	3	i
9190	8	3	a
9190	6	3	a
9190	11	4	a
9190	2	5	a
9190	9	5	a
9190	12	5	i
9190	1	5	i
9190	8	6	a
9190	6	6	i
9190	12	6	i
9190	7	6	a
9190	4	7	i
9190	10	7	a
9190	6	8	a
9190	7	8	a
9190	2	8	i
9190	10	8	a
9190	4	8	i
9190	11	9	i
9190	4	9	i
9190	8	9	a
9190	6	10	i
9190	1	10	a
9190	12	11	a
9190	5	11	a
9190	2	11	i
9190	8	12	i
9190	4	12	a
9191	3	1	a
9191	11	2	a
9191	5	2	a
9191	11	3	a
9191	3	3	a
9191	1	3	a
9191	9	3	a
9191	12	4	a
9191	9	4	a
9191	7	4	a
9191	9	5	a
9191	2	5	a
9191	10	5	a
9191	4	5	a
9191	10	6	a
9191	9	6	a
9191	8	6	a
9191	7	6	a
9191	8	7	a
9191	10	7	a
9191	3	7	a
9191	1	8	a
9191	10	8	a
9191	8	8	a
9191	7	8	a
9191	11	8	a
9191	4	9	a
9191	2	9	a
9191	7	9	a
9191	1	10	a
9191	8	10	a
9191	2	10	a
9191	1	11	a
9191	5	11	a
9191	8	11	a
9191	7	11	a
9191	11	11	a
9191	4	11	a
9191	7	12	a
9192	7	1	a
9192	8	1	a
9192	1	2	a
9192	9	2	a
9192	1	3	i
9192	2	4	i
9192	10	4	a
9192	6	4	i
9192	6	5	i
9192	5	6	a
9192	6	7	i
9192	9	7	i
9192	5	7	a
9192	12	7	i
9192	1	7	i
9192	7	7	a
9192	3	8	a
9192	6	8	a
9192	5	8	a
9192	7	9	a
9192	8	9	a
9192	2	9	a
9192	4	9	i
9192	9	9	i
9192	1	10	a
9192	6	10	a
9192	2	10	i
9192	3	10	i
9192	7	10	a
9192	3	11	i
9192	2	11	a
9192	10	11	a
9192	5	11	i
9192	8	12	i
9192	10	12	a
9192	9	12	i
9192	1	12	i
9192	4	12	i
9192	7	12	i
9193	9	1	a
9193	1	1	i
9193	11	1	a
9193	3	2	i
9193	2	2	i
9193	2	3	a
9193	3	3	i
9193	9	3	i
9193	12	4	i
9193	3	4	i
9193	6	5	i
9193	8	5	i
9193	11	5	a
9193	10	5	i
9193	11	6	a
9193	7	6	i
9193	5	6	i
9193	3	7	a
9193	9	7	a
9193	8	7	a
9193	12	8	i
9193	10	8	a
9193	7	8	i
9193	3	8	i
9193	3	9	a
9193	11	9	i
9193	2	10	i
9193	8	10	i
9193	12	10	i
9193	2	11	i
9193	10	11	i
9193	5	11	i
9193	6	11	a
9193	8	11	i
9193	7	11	a
9193	9	11	i
9193	2	12	i
9193	5	12	i
9193	12	12	a
9193	8	12	i
9193	6	12	i
9194	3	1	a
9194	4	1	a
9194	6	1	a
9194	10	1	a
9194	2	1	a
9194	9	1	a
9194	3	2	a
9194	7	2	a
9194	11	2	a
9194	8	2	i
9194	10	2	a
9194	7	3	i
9194	3	3	i
9194	10	3	a
9194	9	4	a
9194	2	4	a
9194	8	5	a
9194	10	5	a
9194	5	6	a
9194	3	6	i
9194	2	6	i
9194	10	6	a
9194	9	7	i
9194	2	8	a
9194	7	8	i
9194	10	8	a
9194	8	8	a
9194	6	8	a
9194	3	9	a
9194	7	9	a
9194	4	9	i
9194	8	9	i
9194	3	10	a
9194	2	10	i
9194	5	10	i
9194	3	11	a
9194	5	12	i
9194	10	12	i
9194	6	12	i
9194	8	12	i
9195	9	1	i
9195	7	2	a
9195	5	2	i
9195	6	2	a
9195	12	2	a
9195	1	2	a
9195	7	3	a
9195	5	4	i
9195	5	5	a
9195	4	5	a
9195	11	5	a
9195	2	5	a
9195	9	6	i
9195	8	6	a
9195	6	6	a
9195	10	6	a
9195	11	6	i
9195	9	7	i
9195	11	7	a
9195	6	7	a
9195	4	7	a
9195	5	7	a
9195	10	7	a
9195	8	8	a
9195	10	8	a
9195	2	8	a
9195	4	8	i
9195	8	9	a
9195	3	9	a
9195	9	9	a
9195	6	10	a
9195	11	10	a
9195	10	11	i
9195	7	11	i
9195	4	11	i
9195	11	11	a
9195	7	12	a
9195	3	12	a
9195	2	12	a
9195	8	12	i
9195	5	12	a
9195	12	12	i
9195	9	12	i
9196	8	1	a
9196	6	1	a
9196	7	2	i
9196	12	2	i
9196	7	3	a
9196	3	4	i
9196	12	4	i
9196	10	5	i
9196	11	6	i
9196	9	6	i
9196	12	6	i
9196	8	7	a
9196	1	7	i
9196	5	8	a
9196	6	8	i
9196	3	8	a
9196	6	9	a
9196	4	9	i
9196	9	10	a
9196	4	10	a
9196	8	10	i
9196	5	10	i
9196	6	11	i
9196	12	11	a
9196	8	11	a
9196	10	11	a
9196	11	11	a
9196	3	11	a
9196	3	12	i
9197	5	1	a
9197	4	1	a
9197	2	1	a
9197	6	1	i
9197	3	2	a
9197	2	2	a
9197	12	2	a
9197	10	2	a
9197	7	2	a
9197	2	3	a
9197	3	3	i
9197	12	4	a
9197	2	4	a
9197	5	4	a
9197	7	4	i
9197	4	4	i
9197	12	5	a
9197	2	6	a
9197	11	6	a
9197	5	6	a
9197	12	6	a
9197	8	7	a
9197	3	7	a
9197	2	7	a
9197	1	8	a
9197	1	9	a
9197	7	9	a
9197	2	9	a
9197	12	9	a
9197	12	10	a
9197	3	10	a
9197	11	10	a
9197	11	11	a
9197	9	11	i
9197	6	11	a
9197	7	11	a
9197	10	12	i
9197	4	12	i
9197	8	12	a
9198	6	1	a
9198	10	2	a
9198	6	2	a
9198	2	2	a
9198	9	2	a
9198	5	3	a
9198	6	4	i
9198	5	4	a
9198	11	4	i
9198	10	5	a
9198	12	5	a
9198	3	5	a
9198	2	5	a
9198	6	6	i
9198	2	6	a
9198	9	6	a
9198	12	6	a
9198	7	6	a
9198	12	7	a
9198	1	7	a
9198	10	7	a
9198	3	7	a
9198	5	7	i
9198	8	7	a
9198	11	7	a
9198	10	8	a
9198	7	9	a
9198	9	10	a
9198	6	10	a
9198	12	10	a
9198	1	10	a
9198	11	10	a
9198	12	11	i
9198	5	11	i
9198	6	11	a
9198	3	11	a
9198	4	11	a
9198	1	11	a
9198	8	11	a
9198	4	12	a
9198	11	12	a
9198	12	12	a
9199	11	1	i
9199	7	1	i
9199	2	1	i
9199	10	1	i
9199	5	2	i
9199	10	2	i
9199	2	2	a
9199	8	2	i
9199	6	2	i
9199	4	2	i
9199	1	3	i
9199	12	3	i
9199	2	3	i
9199	11	3	i
9199	7	3	i
9199	10	4	i
9199	4	4	i
9199	5	4	i
9199	8	5	i
9199	11	5	i
9199	10	5	i
9199	9	5	i
9199	7	5	i
9199	5	6	i
9199	7	6	a
9199	12	6	i
9199	11	6	a
9199	6	6	i
9199	2	6	a
9199	1	6	i
9199	1	7	i
9199	12	7	a
9199	10	7	i
9199	9	7	i
9199	4	8	i
9199	3	8	i
9199	12	8	a
9199	9	9	i
9199	5	9	a
9199	8	10	i
9199	12	10	i
9199	6	10	i
9199	8	11	a
9199	1	11	i
9199	10	11	i
9199	9	11	i
9199	10	12	i
9199	8	12	i
9199	4	12	i
9199	2	12	i
9200	7	1	i
9200	3	1	i
9200	5	1	i
9200	7	2	i
9200	12	2	a
9200	5	2	a
9200	4	2	a
9200	2	3	a
9200	6	3	a
9200	7	4	i
9200	5	5	i
9200	3	5	a
9200	4	5	a
9200	1	6	i
9200	7	6	i
9200	2	6	i
9200	11	7	i
9200	10	7	i
9200	12	7	a
9200	5	7	i
9200	3	7	a
9200	9	7	a
9200	7	8	a
9200	10	8	i
9200	9	8	i
9200	8	8	i
9200	3	8	i
9200	1	8	a
9200	6	9	a
9200	5	9	i
9200	4	9	i
9200	8	9	i
9200	2	10	i
9200	7	10	i
9200	1	10	i
9200	8	10	i
9200	6	10	i
9200	10	10	a
9200	6	11	i
9200	8	11	i
9200	10	11	i
9200	7	11	i
9200	1	11	a
9200	8	12	a
9201	6	1	a
9201	12	2	a
9201	8	3	a
9201	4	4	a
9201	7	4	a
9201	9	4	a
9201	2	5	a
9201	11	5	a
9201	1	5	a
9201	3	5	a
9201	11	6	a
9201	4	6	i
9201	3	6	a
9201	2	6	a
9201	5	6	a
9201	10	7	a
9201	5	8	a
9201	8	8	a
9201	6	9	a
9201	3	9	a
9201	10	10	a
9201	4	10	a
9201	5	10	a
9201	8	10	a
9201	1	11	a
9201	10	11	a
9201	2	11	a
9201	5	12	a
9201	4	12	a
9201	11	12	a
9201	12	12	a
9201	6	12	a
9201	8	12	a
9202	3	1	a
9202	6	1	a
9202	2	1	i
9202	4	1	i
9202	8	1	i
9202	8	2	a
9202	7	2	i
9202	1	3	a
9202	12	3	i
9202	2	3	i
9202	9	3	i
9202	11	3	a
9202	5	3	a
9202	6	3	i
9202	9	4	i
9202	5	4	a
9202	2	4	a
9202	3	5	a
9202	2	5	i
9202	6	5	a
9202	11	5	i
9202	12	6	i
9202	9	7	a
9202	10	7	a
9202	5	7	a
9202	3	7	i
9202	4	8	i
9202	11	8	i
9202	4	9	i
9202	8	9	i
9202	10	9	i
9202	5	9	a
9202	2	9	a
9202	12	10	i
9202	10	10	i
9202	1	10	a
9202	4	10	a
9202	7	11	i
9202	5	11	a
9202	11	11	a
9202	8	11	a
9202	1	11	i
9202	4	11	i
9202	1	12	a
9202	3	12	i
9202	11	12	a
9203	3	1	a
9203	11	1	a
9203	2	1	a
9203	5	2	i
9203	2	2	a
9203	12	2	a
9203	1	2	a
9203	6	3	i
9203	12	3	a
9203	4	3	i
9203	1	4	a
9203	6	4	a
9203	7	4	a
9203	9	4	a
9203	12	4	a
9203	8	4	i
9203	3	4	i
9203	3	5	i
9203	12	6	a
9203	6	6	a
9203	11	6	i
9203	1	7	a
9203	9	7	a
9203	5	7	a
9203	4	7	i
9203	8	7	i
9203	7	7	i
9203	3	8	i
9203	12	8	a
9203	2	8	a
9203	11	8	a
9203	1	8	a
9203	10	9	a
9203	1	9	a
9203	3	9	a
9203	8	9	a
9203	4	9	a
9203	5	9	i
9203	7	9	i
9203	11	10	a
9203	3	10	i
9203	2	11	i
9203	7	11	a
9203	11	11	i
9203	3	11	a
9203	8	12	a
9203	12	12	i
9204	5	1	a
9204	3	1	a
9204	8	1	i
9204	1	1	i
9204	11	1	a
9204	4	1	i
9204	1	2	i
9204	9	2	i
9204	7	2	a
9204	6	3	a
9204	3	3	i
9204	10	3	a
9204	12	3	i
9204	2	4	i
9204	4	4	i
9204	12	4	i
9204	1	4	i
9204	10	5	a
9204	6	5	i
9204	5	5	i
9204	9	5	a
9204	7	5	a
9204	7	6	i
9204	3	6	i
9204	4	7	a
9204	9	7	a
9204	12	7	i
9204	8	7	i
9204	5	7	i
9204	3	8	a
9204	6	9	i
9204	5	9	i
9204	4	9	a
9204	7	9	i
9204	10	9	a
9204	3	9	a
9204	12	9	i
9204	8	10	i
9204	9	10	a
9204	1	11	a
9204	12	11	a
9204	8	11	i
9204	4	11	i
9204	10	11	a
9204	6	12	a
9204	5	12	i
9204	8	12	i
9204	4	12	i
9204	9	12	a
9205	7	1	a
9205	10	1	a
9205	7	2	a
9205	9	2	i
9205	12	2	i
9205	11	2	a
9205	6	3	i
9205	8	3	i
9205	12	3	i
9205	4	3	a
9205	9	3	i
9205	2	3	a
9205	12	4	i
9205	2	5	i
9205	3	5	i
9205	3	6	a
9205	10	6	a
9205	12	6	a
9205	7	6	i
9205	5	6	i
9205	2	6	a
9205	5	7	i
9205	8	7	a
9205	2	7	i
9205	9	7	a
9205	5	8	i
9205	4	8	i
9205	3	8	a
9205	9	9	a
9205	9	10	a
9205	12	10	a
9205	8	10	a
9205	8	11	i
9205	8	12	i
9206	5	1	i
9206	9	1	a
9206	7	2	i
9206	6	2	a
9206	4	2	i
9206	12	3	i
9206	11	3	a
9206	6	3	i
9206	2	3	i
9206	4	3	i
9206	10	3	a
9206	5	4	i
9206	11	4	i
9206	3	4	i
9206	10	5	i
9206	7	5	a
9206	4	5	i
9206	2	6	a
9206	12	6	i
9206	4	7	i
9206	2	8	i
9206	11	8	i
9206	1	9	i
9206	7	9	i
9206	10	10	i
9206	5	10	i
9206	10	11	i
9206	12	11	i
9206	2	11	a
9206	11	11	a
9206	1	11	i
9206	3	12	i
9206	10	12	i
9206	2	12	a
9206	9	12	i
9207	6	1	a
9207	4	2	i
9207	8	2	a
9207	7	2	i
9207	1	3	a
9207	8	3	a
9207	6	3	i
9207	10	3	a
9207	1	4	a
9207	5	4	i
9207	4	5	a
9207	3	5	a
9207	9	5	i
9207	2	5	a
9207	5	5	i
9207	11	5	a
9207	6	6	i
9207	11	6	a
9207	3	7	i
9207	7	7	i
9207	12	7	a
9207	2	7	i
9207	7	8	i
9207	10	8	a
9207	9	9	i
9207	12	9	i
9207	11	10	i
9207	10	10	i
9207	5	10	a
9207	4	11	a
9207	10	11	a
9207	3	12	a
9207	6	12	i
9207	12	12	i
9207	9	12	a
9207	8	12	i
9207	4	12	i
9208	11	1	a
9208	5	1	a
9208	4	2	a
9208	6	2	a
9208	2	2	a
9208	8	3	a
9208	4	3	a
9208	1	3	a
9208	8	4	a
9208	2	4	a
9208	3	4	a
9208	11	5	a
9208	11	6	a
9208	10	6	a
9208	9	6	i
9208	2	6	a
9208	10	7	a
9208	5	8	a
9208	11	8	a
9208	2	8	a
9208	9	8	a
9208	6	8	a
9208	1	8	a
9208	8	9	a
9208	12	9	i
9208	2	9	a
9208	9	9	a
9208	1	9	a
9208	7	10	a
9208	5	10	a
9208	12	11	a
9208	5	11	a
9208	7	11	a
9208	11	11	a
9208	7	12	a
9208	11	12	i
9208	5	12	a
9208	9	12	i
9208	6	12	a
9208	3	12	a
9209	11	1	a
9209	10	1	i
9209	12	1	a
9209	5	1	a
9209	5	2	a
9209	8	2	i
9209	4	3	i
9209	8	3	a
9209	11	3	i
9209	9	3	a
9209	10	3	a
9209	12	3	i
9209	1	3	a
9209	3	4	i
9209	2	4	a
9209	3	5	a
9209	11	5	i
9209	5	5	a
9209	1	5	i
9209	8	5	i
9209	9	6	i
9209	5	6	i
9209	8	6	i
9209	9	7	a
9209	8	7	i
9209	5	7	a
9209	6	7	i
9209	4	7	i
9209	10	8	a
9209	7	8	a
9209	12	8	a
9209	2	9	i
9209	8	9	a
9209	3	9	i
9209	6	9	a
9209	10	10	i
9209	5	10	a
9209	9	10	i
9209	6	10	a
9209	8	10	a
9209	4	10	a
9209	7	11	a
9209	10	12	i
9209	5	12	i
9209	7	12	a
9210	5	1	a
9210	11	1	a
9210	9	1	a
9210	7	1	a
9210	6	1	i
9210	4	2	a
9210	9	3	a
9210	6	3	a
9210	1	3	a
9210	5	3	i
9210	10	4	i
9210	12	4	a
9210	1	4	a
9210	7	4	a
9210	5	4	a
9210	5	5	a
9210	11	5	a
9210	6	5	a
9210	2	5	i
9210	12	5	i
9210	4	5	a
9210	1	5	a
9210	6	6	a
9210	2	6	a
9210	1	6	a
9210	9	6	a
9210	10	6	a
9210	3	6	i
9210	12	6	a
9210	5	7	a
9210	6	7	a
9210	4	7	a
9210	3	7	i
9210	12	8	a
9210	4	8	a
9210	9	8	a
9210	11	8	a
9210	6	8	a
9210	2	8	a
9210	4	9	a
9210	6	9	a
9210	9	9	a
9210	8	9	a
9210	2	9	a
9210	12	10	a
9210	6	11	a
9210	1	11	a
9210	12	12	a
9210	4	12	a
9210	8	12	a
9210	1	12	a
9210	11	12	a
9211	2	1	i
9211	1	2	i
9211	11	2	i
9211	10	2	a
9211	11	3	a
9211	3	4	a
9211	8	4	i
9211	12	4	i
9211	5	4	i
9211	9	4	i
9211	11	5	i
9211	1	5	a
9211	9	5	i
9211	3	5	i
9211	6	5	i
9211	10	5	a
9211	10	6	a
9211	11	6	a
9211	12	6	i
9211	7	7	a
9211	2	8	i
9211	4	9	i
9211	12	10	i
9211	4	10	a
9211	5	11	a
9211	1	11	i
9211	4	11	i
9211	8	11	i
9211	7	11	a
9211	3	11	i
9211	4	12	a
9211	5	12	a
9211	2	12	a
9211	12	12	i
9211	7	12	i
9211	11	12	a
9211	3	12	i
9212	9	1	a
9212	10	2	a
9212	4	3	i
9212	5	3	i
9212	3	3	i
9212	12	4	i
9212	4	4	i
9212	4	5	i
9212	8	5	i
9212	3	5	i
9212	6	6	i
9212	10	6	i
9212	1	7	i
9212	11	7	i
9212	8	7	a
9212	12	7	i
9212	6	8	i
9212	1	8	i
9212	8	8	i
9212	1	9	i
9212	6	10	i
9212	11	10	i
9212	7	11	i
9212	10	11	a
9212	4	11	i
9212	9	11	i
9212	11	12	i
9213	8	1	a
9213	3	1	a
9213	8	2	i
9213	11	3	a
9213	1	3	i
9213	2	3	a
9213	6	3	a
9213	9	3	i
9213	1	4	i
9213	12	4	a
9213	9	4	a
9213	9	5	i
9213	10	5	i
9213	6	5	i
9213	11	6	i
9213	8	6	a
9213	6	7	i
9213	5	7	a
9213	11	8	a
9213	5	8	i
9213	9	8	i
9213	10	8	i
9213	3	9	i
9213	2	10	i
9213	1	10	i
9213	1	11	i
9213	6	12	i
9213	10	12	i
9213	2	12	i
9213	12	12	i
9213	7	12	i
9213	1	12	i
9213	5	12	i
9214	7	1	a
9214	8	1	a
9214	10	1	i
9214	5	2	i
9214	6	2	i
9214	10	2	i
9214	1	3	i
9214	7	3	i
9214	6	3	i
9214	4	4	i
9214	12	4	i
9214	10	5	i
9214	4	5	i
9214	7	6	i
9214	9	6	i
9214	11	6	i
9214	5	6	i
9214	11	7	i
9214	1	7	i
9214	7	8	i
9214	8	8	i
9214	3	8	i
9214	4	8	i
9214	10	8	i
9214	1	9	i
9214	9	10	i
9214	10	10	i
9214	12	11	i
